Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
AN-A0XU,0.78333634,0.56536454,0.19203866,0.9388082,0.62494624,0.24214947,0.38656944,0.76146084,0.29837352,0.37815127,0.7434876,0.62048686,0.65731585,0.4302616,0.11116775,0.35746682,0.5163747,0.20903963,0.6373719,0.26022407,0.5940522,0.27346689,0.32918566,0.69226396,0.8221391,0.78685844,0.25214887,0.20213467,0.38692912,0.12684071,0.83464164,0.19960731,0.71887064,0.6343154,0.37443733,0.2518052,0.8241984,0.8562778,0.57499295,0.63327247,0.85336745,0.24703567,0.25224054,0.6849723,0.66740966,0.9144997,0.84218454,0.40082884,0.08702498,0.7439743,0.8001369,0.7724554,0.83385956,0.33253813,0.505214,0.43284374,0.35570288,0.7854355,0.6842113,0.9172144,0.7688697,0.04411174,0.30115217,0.29971468,0.35941672,0.8694662,0.89934206,0.9070523,0.18753022,0.10106659,0.22836271,0.11469345,0.3076303,0.0973169,0.84121096,0.6683598,0.57088596,0.3417195,0.24334075,0.3505363,0.7997638,0.5504911,0.89593065,0.17529237,0.6914747,0.86308426,0.20190668,0.8015141,0.32302085,0.58104956,0.8771453,0.17920466,0.35354376,0.89088106,0.6746348,0.69397247,0.38711798,0.47204655,0.26927674,0.88268983
AO-A0J5,0.28231132,0.8477383,0.38987502,0.4267615,0.19402373,0.5642294,0.68453026,0.46564847,0.10288362,0.23308757,0.6824384,0.41751468,0.71440566,0.45726115,0.8914901,0.6380849,0.6715596,0.53143555,0.7878383,0.68584156,0.29496348,0.7719589,0.2430232,0.48118383,0.44937435,0.7025086,0.82120323,0.26249075,0.77218866,0.7049046,0.18542495,0.47011933,0.6568196,0.40908903,0.3940637,0.36800814,0.81825656,0.70732385,0.23857647,0.28203297,0.42141557,0.30555412,0.64225584,0.67175686,0.84886324,0.29687476,0.73103845,0.84190464,0.7225219,0.25712606,0.7585959,0.21207123,0.31624904,0.56554556,0.51563865,0.5760869,0.7572742,0.6713347,0.36404836,0.07014752,0.62899435,0.4255979,0.3306199,0.2812877,0.5483551,0.10996143,0.17600024,0.22507447,0.881132,0.56576073,0.8977817,0.601594,0.8848395,0.5343833,0.6243905,0.5028178,0.5972312,0.72212094,0.5852943,0.7643002,0.31080958,0.3641231,0.2524655,0.42439663,0.55879,0.43892914,0.67519236,0.6363917,0.6015458,0.49319482,0.41316664,0.36960477,0.81461036,0.1866602,0.33961147,0.5660378,0.6414699,0.5938282,0.32937706,0.1382428
AO-A0J6,0.84435606,0.85756326,0.8094104,0.76000786,0.25647706,0.30133107,0.32030565,0.7807256,0.9422122,0.7594635,0.41851586,0.90404856,0.73240435,0.0933205,0.24862903,0.5450672,0.66253096,0.92474943,0.26645762,0.23003289,0.75146085,0.21636322,0.6046866,0.71753633,0.6497008,0.1541634,0.33034343,0.38280946,0.15485325,0.16066033,0.7654159,0.18865585,0.22981337,0.31752616,0.34345776,0.14035392,0.32578292,0.6208563,0.9199674,0.81614995,0.1919174,0.4058267,0.054776456,0.23594166,0.75951767,0.89866877,0.8274556,0.82568824,0.16823655,0.68039423,0.5697298,0.37086383,0.8780133,0.6293428,0.36360627,0.9079144,0.5543084,0.4392045,0.46193582,0.833413,0.26819906,0.37800276,0.32162488,0.20170757,0.62810016,0.88371193,0.40542233,0.71621406,0.37717506,0.5929824,0.1827076,0.12512827,0.76229125,0.55249506,0.9438298,0.093949616,0.5367953,0.22523773,0.1309574,0.8655886,0.37601432,0.7178918,0.67463976,0.67396575,0.61999464,0.38999328,0.24933994,0.49543902,0.20188943,0.90978676,0.63009495,0.6710045,0.41246378,0.82886094,0.84928954,0.8164691,0.22966018,0.94543934,0.32785776,0.7426671
AO-A0J8,0.85841143,0.119466014,0.78683186,0.772836,0.60844743,0.34723288,0.6682308,0.4683544,0.1667296,0.30388772,0.51422274,0.23832603,0.13197935,0.50322264,0.6497958,0.2034964,0.8005191,0.3552084,0.58511984,0.8351556,0.7161933,0.8131715,0.41905808,0.32211232,0.57207084,0.69163585,0.5677581,0.63409364,0.3342712,0.7740393,0.20510621,0.5657296,0.4929127,0.61614025,0.4475531,0.87633157,0.87527084,0.33336204,0.78716683,0.52074575,0.37662196,0.15953381,0.1677828,0.53983486,0.8048521,0.3250773,0.11608564,0.85128105,0.254194,0.39021003,0.17344286,0.4907422,0.7707033,0.72347367,0.6245333,0.53975546,0.6009386,0.30343437,0.85615385,0.6012125,0.22728196,0.85426956,0.75432134,0.54546344,0.6463294,0.09059906,0.4759525,0.18547107,0.6141155,0.62407875,0.57934535,0.9092504,0.5549692,0.7216731,0.3614756,0.5789096,0.5486895,0.19013329,0.74632925,0.9167433,0.84762883,0.60734737,0.18719032,0.7537675,0.28571945,0.28332078,0.26751322,0.32097477,0.63325167,0.44438556,0.64092815,0.80542445,0.6415208,0.31185484,0.3827362,0.57555014,0.50760525,0.53854936,0.6307413,0.41785544
AO-A0J9,0.57069737,0.333792,0.8243272,0.3087799,0.6350608,0.48420286,0.5052337,0.6300866,0.20405003,0.26809493,0.3619247,0.8010046,0.3151596,0.8565297,0.62504214,0.2964827,0.83016604,0.68672496,0.7058797,0.38077855,0.92139196,0.366228,0.7040517,0.5083019,0.437118,0.3126789,0.8035445,0.36723208,0.39956343,0.67361075,0.09159601,0.5771247,0.15786643,0.3290522,0.5987897,0.3845296,0.47027808,0.39937085,0.36325598,0.4778034,0.27994478,0.17438784,0.55623853,0.7067417,0.24621843,0.31018993,0.16876765,0.8151306,0.4223845,0.91572165,0.13474119,0.47194695,0.32167816,0.38128364,0.64629316,0.6378485,0.27379805,0.24242496,0.5058651,0.47246653,0.22132805,0.91156936,0.66760314,0.7184725,0.36692476,0.12633452,0.45428276,0.15224805,0.57040787,0.11831367,0.5714358,0.63490117,0.780541,0.35164595,0.5029243,0.24761973,0.4679119,0.73924863,0.420659,0.8071749,0.6744532,0.31988555,0.08653924,0.53090334,0.6017894,0.32229674,0.72710586,0.6214605,0.6271445,0.9185128,0.44636834,0.8175529,0.666472,0.1377435,0.65060276,0.43786108,0.5813498,0.57838136,0.42677614,0.59961605
AO-A0JE,0.4216938,0.24840233,0.508258,0.17174014,0.88550395,0.41794896,0.18606587,0.36334586,0.30680034,0.22907752,0.273849,0.842288,0.38414755,0.81272,0.7687106,0.8773651,0.6609459,0.81580555,0.33851933,0.35458112,0.8704265,0.4240654,0.79449356,0.7194743,0.58212733,0.68334794,0.27811807,0.21053559,0.129469,0.29830337,0.31617546,0.65678525,0.3667385,0.33069944,0.70641434,0.33442798,0.21839853,0.25232962,0.8332716,0.50033283,0.867644,0.6678748,0.28988683,0.55952805,0.85421026,0.16280094,0.22662453,0.6709611,0.7169485,0.57808185,0.5510897,0.8700392,0.27477366,0.7447074,0.55533963,0.87175316,0.8596357,0.60884166,0.675331,0.41137454,0.75558877,0.6079477,0.2843918,0.86249804,0.43917054,0.5067408,0.10740461,0.34818214,0.5391185,0.65234154,0.43399554,0.31346124,0.8579553,0.7525425,0.25910848,0.77465856,0.8328966,0.34569925,0.3446202,0.661158,0.18796718,0.53847855,0.7513293,0.8352012,0.6856053,0.18626106,0.2528206,0.5921074,0.6404372,0.555695,0.7335483,0.6540034,0.49370784,0.34372705,0.5282301,0.7691685,0.5707112,0.3938744,0.523944,0.5619565
AO-A0JF,0.28357583,0.45415875,0.75118977,0.56164837,0.49849325,0.41302556,0.7749053,0.49144787,0.26774794,0.139753,0.658025,0.79021233,0.6132123,0.7668003,0.8502279,0.6833317,0.6403688,0.39883685,0.5935481,0.45794415,0.8129708,0.66422415,0.6455112,0.38341874,0.2111913,0.5119306,0.8720242,0.6631613,0.4847591,0.795692,0.1838327,0.5298413,0.42325875,0.8042045,0.667819,0.6200147,0.5056399,0.52734995,0.29150295,0.32842773,0.5838186,0.4878832,0.50213987,0.78565425,0.65173775,0.16505055,0.3337794,0.8134613,0.47426847,0.25396526,0.4232584,0.38759017,0.7553554,0.48772287,0.78731775,0.7323377,0.34646022,0.8306583,0.65086097,0.13793443,0.52309865,0.74027723,0.4565251,0.67711276,0.6867411,0.17043813,0.27786675,0.15659857,0.492858,0.5218321,0.75122344,0.7512936,0.72091603,0.41667777,0.27408975,0.71991974,0.45148078,0.5691662,0.64841795,0.6928056,0.562335,0.48374337,0.27440974,0.76764894,0.4225995,0.32878414,0.62967,0.6759443,0.58890384,0.29528242,0.5493132,0.29405838,0.64826596,0.43087208,0.32272825,0.6545677,0.36515996,0.26525545,0.43927804,0.38632745
AO-A0JL,0.7589713,0.7567265,0.56299865,0.2996695,0.3111217,0.19779967,0.2550643,0.5495515,0.2525232,0.5458014,0.45723528,0.44446796,0.3619681,0.9000313,0.20493054,0.59636116,0.8612765,0.7103919,0.25030363,0.21519734,0.4345924,0.12497346,0.054737188,0.7112677,0.810858,0.88855755,0.7951918,0.215748,0.16171992,0.46507913,0.58396703,0.46645185,0.14412454,0.13657893,0.39338773,0.26599312,0.6684098,0.7173368,0.67960554,0.68803024,0.19553478,0.34246233,0.74155533,0.11843236,0.66459954,0.7170366,0.4207968,0.7515884,0.25696558,0.51919246,0.42070818,0.84441876,0.42476383,0.1850641,0.18909308,0.65468633,0.19233261,0.11295441,0.35217398,0.7448523,0.60596377,0.7640661,0.70047116,0.26994497,0.5418231,0.5223833,0.41772676,0.40915364,0.22298244,0.22701158,0.5014511,0.17580877,0.2338814,0.15059578,0.8986688,0.44127333,0.4510208,0.5238197,0.1282616,0.9089513,0.45623577,0.6198004,0.44013166,0.13568756,0.892846,0.4343215,0.89664304,0.68861383,0.24411726,0.8333819,0.8729281,0.45309213,0.43253964,0.27226114,0.76929367,0.1346332,0.53266424,0.77539444,0.35675186,0.8452488
AO-A0JM,0.67694396,0.56396717,0.24411964,0.3346213,0.2818365,0.6316254,0.6673462,0.17641746,0.21637952,0.5524725,0.6873578,0.45483744,0.5223975,0.5169515,0.6602794,0.43165782,0.71063966,0.71776146,0.5629059,0.5519329,0.55821437,0.22519691,0.77173376,0.2761488,0.87253976,0.42351997,0.43318158,0.600524,0.41774145,0.65347105,0.25560954,0.78080004,0.49255458,0.32341707,0.8385808,0.85493505,0.12954043,0.3113723,0.3269532,0.6219623,0.40586436,0.17374422,0.7755405,0.19112648,0.9271083,0.6213707,0.52204174,0.48791614,0.62998587,0.4037859,0.28430733,0.4347527,0.14490643,0.5524816,0.38017035,0.95534515,0.6708403,0.57824224,0.52383316,0.18038231,0.6946945,0.5488067,0.56037784,0.7401335,0.7026999,0.041687153,0.27942383,0.3085494,0.8178163,0.4716754,0.66489017,0.81246483,0.86697817,0.84288275,0.7871685,0.8207238,0.24302518,0.56599677,0.20683628,0.202925,0.22209083,0.34900963,0.37037826,0.73363626,0.87274706,0.26550275,0.5249946,0.50641835,0.90581167,0.6888561,0.84108555,0.62302405,0.75717896,0.27492064,0.74035084,0.6563581,0.892552,0.20070738,0.30849534,0.6497401
AO-A124,0.9199371,0.4957453,0.17887983,0.9348273,0.37640506,0.14419115,0.47569442,0.7140275,0.74456894,0.87023497,0.10639252,0.5368146,0.7529869,0.7047643,0.1338236,0.5617293,0.72206885,0.6409973,0.3459317,0.2660852,0.40905967,0.19476447,0.48479238,0.583519,0.81261384,0.6880392,0.45655668,0.38163543,0.18607327,0.11116648,0.6658023,0.35180905,0.2350732,0.5535915,0.06892785,0.842633,0.28719968,0.8767519,0.6942169,0.7652215,0.48311472,0.3952604,0.65388095,0.28956828,0.7895671,0.5369567,0.74119043,0.8084342,0.16717386,0.7043538,0.4124102,0.37964672,0.50734484,0.27663618,0.28987667,0.74390215,0.14956678,0.23907074,0.26429558,0.9490088,0.44414514,0.30981117,0.3831693,0.24103475,0.8637357,0.8983744,0.85936046,0.59616,0.15832587,0.50360036,0.19768438,0.41971672,0.23951809,0.16520518,0.7796135,0.36466143,0.84556085,0.23821211,0.124849886,0.91363585,0.6246104,0.634189,0.6101195,0.2898327,0.78742164,0.9107179,0.3466206,0.86234903,0.41336656,0.7065225,0.93563557,0.36090183,0.23468764,0.7665392,0.7633321,0.30456287,0.17285624,0.7427318,0.18070291,0.8768444
AO-A128,0.7143054,0.7398226,0.90339,0.908113,0.71396875,0.64480233,0.91071165,0.70860845,0.86356306,0.5122562,0.49815884,0.9057653,0.42332375,0.08134287,0.22373952,0.670718,0.7191135,0.22518583,0.46580702,0.4606352,0.8949187,0.90828604,0.7938702,0.8961335,0.64154863,0.22374012,0.073925935,0.2967631,0.4947536,0.427888,0.8856805,0.16674325,0.35964805,0.5037346,0.8096111,0.081430644,0.09447513,0.10492636,0.9178729,0.20068353,0.267472,0.18604575,0.040933743,0.12734449,0.5801445,0.91152906,0.73778296,0.91916347,0.25904334,0.629046,0.14609954,0.36498982,0.9233611,0.21884662,0.36684167,0.46835655,0.28146112,0.8586267,0.89441395,0.55262554,0.9275974,0.7895447,0.14895242,0.7661623,0.106040955,0.30310786,0.5936864,0.66297656,0.0815775,0.8191519,0.3272007,0.19262174,0.92792714,0.4653268,0.4022305,0.09882526,0.2858048,0.15384944,0.23038197,0.48700714,0.89500225,0.18233171,0.8524574,0.6901152,0.37473074,0.06378367,0.13301213,0.8258096,0.16433445,0.87346566,0.17907587,0.8481989,0.4924579,0.87435293,0.9101672,0.9682487,0.31959152,0.93184507,0.36928284,0.60677886
AO-A129,0.7289903,0.70834583,0.71270925,0.6915268,0.63299656,0.59481597,0.546244,0.608843,0.55799335,0.6980855,0.41423634,0.914744,0.4745492,0.47480378,0.15603843,0.735731,0.9271414,0.8548106,0.38952172,0.17019133,0.83193886,0.13264853,0.46488556,0.92777514,0.82384646,0.7564548,0.4658041,0.104654305,0.24768397,0.17362103,0.75892466,0.316189,0.18226919,0.07203707,0.45839965,0.17055023,0.59100246,0.6194095,0.7973408,0.7690876,0.34312242,0.17662832,0.24235865,0.22426474,0.4122668,0.7562412,0.5978228,0.7080108,0.10646579,0.891133,0.43710175,0.8035915,0.9001993,0.19004019,0.41852283,0.86699766,0.16464049,0.32329684,0.51465666,0.8760098,0.8334044,0.6818695,0.31080568,0.09971333,0.7648457,0.30471355,0.5818125,0.81311035,0.11383083,0.20917413,0.3175492,0.26738995,0.79760975,0.10709931,0.86887676,0.4320693,0.5168311,0.38400325,0.17398964,0.81056964,0.5524277,0.67738235,0.4351687,0.10283447,0.81079215,0.62269706,0.46558213,0.91603994,0.35948068,0.9471667,0.80832684,0.6920182,0.65385556,0.113064066,0.7981895,0.4907503,0.3613162,0.89647627,0.28851345,0.82530534
AO-A12A,0.5021233,0.31142062,0.84919655,0.27917832,0.45593113,0.37425205,0.68550164,0.7063249,0.43765593,0.51073056,0.83666974,0.697885,0.3753345,0.7002261,0.30168438,0.65619135,0.65687525,0.49168003,0.711096,0.52455634,0.70813143,0.7375296,0.47166452,0.6357876,0.40556854,0.5120423,0.8530035,0.5620677,0.39449155,0.74867696,0.44848722,0.42650282,0.5331533,0.72419286,0.5803064,0.33510894,0.8043154,0.64506835,0.68629444,0.34119135,0.67005855,0.6363079,0.4547903,0.6882124,0.18215312,0.20773545,0.1681934,0.5235125,0.8676946,0.735456,0.45974582,0.47657076,0.8713063,0.6458805,0.5442482,0.2821856,0.66569155,0.60138303,0.8512593,0.7415706,0.48255122,0.7839608,0.4844522,0.19536008,0.86568904,0.41323537,0.6038135,0.4894638,0.34369546,0.47000468,0.5774699,0.65460664,0.3374862,0.16222572,0.41340327,0.6252713,0.7728403,0.7164265,0.7643689,0.87871814,0.24649544,0.805721,0.26295283,0.60783696,0.33283752,0.48393497,0.8356811,0.5052043,0.24192856,0.2406767,0.30716315,0.6748558,0.46449214,0.32587808,0.3182451,0.5188722,0.1142627,0.78141487,0.6093252,0.45820558
AO-A12C,0.23447782,0.705278,0.4005194,0.16462158,0.31554866,0.32148528,0.5877148,0.22975256,0.23180215,0.5378504,0.9006481,0.62109995,0.6670157,0.5603312,0.6458968,0.6210681,0.6566048,0.72153306,0.88292956,0.61674607,0.38376546,0.32464308,0.7119412,0.31596553,0.77132154,0.6314048,0.8069068,0.38721666,0.52333355,0.74748117,0.27247134,0.48383227,0.7318467,0.51907384,0.26725805,0.59662265,0.48980445,0.57380986,0.38150913,0.4424144,0.5877576,0.3220809,0.77709544,0.769362,0.26068762,0.37083203,0.3055088,0.26612222,0.634319,0.2993238,0.7835038,0.44215167,0.60606414,0.61417,0.5494163,0.5665414,0.7739674,0.6858153,0.53784925,0.293719,0.2947329,0.54201484,0.47114906,0.28786296,0.7250855,0.3203748,0.24396497,0.4296402,0.573316,0.41075167,0.8059583,0.88039047,0.5370134,0.21339,0.3348292,0.3645183,0.39009085,0.672688,0.84091246,0.49126485,0.31526145,0.77510333,0.16854553,0.68755734,0.79067755,0.18607858,0.7112537,0.65041465,0.7727767,0.6296468,0.37768748,0.7159989,0.5071054,0.08324024,0.68277955,0.20426948,0.6696975,0.39091843,0.69880533,0.27391317
AO-A12D,0.55940163,0.5101601,0.4973492,0.29880136,0.7247705,0.7000856,0.30328125,0.3516881,0.25319067,0.094564736,0.33239546,0.6959975,0.5545416,0.5941024,0.6012193,0.559729,0.31020212,0.5605327,0.22495681,0.4451456,0.32459465,0.5105598,0.87520707,0.6710918,0.4718376,0.61967325,0.44829792,0.25098395,0.2001909,0.18971151,0.36796224,0.5854863,0.36950174,0.38548213,0.43981242,0.31786892,0.17807156,0.3053614,0.9170853,0.11651151,0.8390764,0.87283397,0.39580452,0.16603266,0.41549057,0.23430586,0.37172386,0.7174196,0.8753873,0.51008916,0.412261,0.6844343,0.48583686,0.5946096,0.39344656,0.76996684,0.71758497,0.5934742,0.68994594,0.27850336,0.81418616,0.8122613,0.24424593,0.7805201,0.585752,0.59471285,0.19460295,0.38001704,0.15096857,0.9074464,0.5740024,0.39352518,0.85237277,0.7676173,0.29718065,0.73955256,0.91773045,0.24795017,0.23096064,0.38268483,0.5252625,0.53402287,0.87912625,0.8951664,0.78694093,0.1754442,0.4141164,0.83944654,0.49161577,0.40710306,0.8428473,0.6072428,0.37586603,0.42507115,0.55479544,0.9178819,0.16123658,0.47098142,0.2755056,0.84394413
AO-A12F,0.8893658,0.47305322,0.1651521,0.45681942,0.7733797,0.084471695,0.43185505,0.6625192,0.13509873,0.7098848,0.18463407,0.7724625,0.8098823,0.95948005,0.261387,0.29921713,0.7050253,0.87588084,0.37651476,0.09403898,0.7262154,0.07975382,0.47694433,0.65652376,0.7830766,0.64398366,0.85672057,0.16687213,0.13406844,0.11868429,0.7141329,0.4245908,0.19432545,0.41522664,0.061682712,0.68390644,0.31124952,0.74713516,0.4686672,0.6403113,0.31935334,0.6477577,0.786226,0.45614347,0.7200521,0.49526095,0.5753479,0.4208536,0.3184872,0.71218187,0.579703,0.787006,0.12399314,0.14088705,0.6768021,0.74581945,0.25165007,0.13628466,0.32027033,0.74486154,0.6931001,0.61696315,0.72202426,0.15909432,0.47863793,0.8538148,0.792951,0.49836546,0.20940724,0.1008132,0.5042043,0.35023877,0.4925184,0.21928436,0.8708378,0.819342,0.6300288,0.87182516,0.30017698,0.4535302,0.45800084,0.86736065,0.27092183,0.15529734,0.9531473,0.86624557,0.8914616,0.8202267,0.72759,0.88544744,0.94363856,0.1466234,0.32812077,0.07702293,0.747257,0.16492252,0.27672932,0.8180613,0.38200417,0.8705942
AO-A1KP,0.9464789,0.21622717,0.15563887,0.33666307,0.12612697,0.89663714,0.6556753,0.12741862,0.32362124,0.84773046,0.8584422,0.1647777,0.49482754,0.19029795,0.5108166,0.75481236,0.648637,0.57184553,0.4683777,0.8827811,0.26547664,0.4315563,0.8301699,0.2807371,0.50062335,0.28065443,0.8941523,0.686664,0.5064577,0.33701167,0.41423237,0.65323234,0.79668623,0.5141864,0.20376346,0.929461,0.77296156,0.6085707,0.21714713,0.4458724,0.16870102,0.570494,0.7306751,0.18805508,0.17874202,0.8041209,0.441881,0.17787106,0.7965488,0.48097253,0.4298932,0.41112226,0.69620717,0.68694496,0.73000824,0.25048512,0.18812048,0.46954495,0.43295586,0.74513745,0.22972667,0.67257464,0.9027661,0.5970179,0.5944537,0.23028135,0.92534745,0.8009554,0.78595424,0.90243924,0.28890052,0.9285776,0.07316003,0.17164734,0.7175233,0.54422706,0.3046739,0.3700258,0.8007559,0.3050145,0.6429092,0.47321364,0.12830538,0.57722735,0.4976337,0.43198133,0.5298299,0.16535002,0.64073014,0.6374549,0.6267861,0.605093,0.7225463,0.56044006,0.32916516,0.22447017,0.7179845,0.28427815,0.61499035,0.7334736
AO-A1KQ,0.6248336,0.35523924,0.85517484,0.22730857,0.9082693,0.8017931,0.24185371,0.7261697,0.80593264,0.7362876,0.62548244,0.92987776,0.2612676,0.4826221,0.46233782,0.17313749,0.8273425,0.81993884,0.4659196,0.48130924,0.7999239,0.3059408,0.6104007,0.5083677,0.6815386,0.32826436,0.3865244,0.56884474,0.686128,0.76822615,0.5181401,0.7069833,0.660368,0.14171977,0.8405817,0.5142208,0.5012796,0.2527576,0.59398127,0.91026634,0.32524893,0.8498612,0.5029726,0.5186375,0.24441351,0.8048853,0.5973128,0.12630962,0.41510922,0.7177784,0.4344924,0.8084199,0.27761266,0.6543143,0.6821184,0.48275632,0.5304381,0.13251865,0.47130102,0.9363779,0.45574942,0.52936876,0.68449914,0.6556902,0.36570537,0.22979742,0.56753236,0.9117631,0.838386,0.10455813,0.3147565,0.6905654,0.7636054,0.7124092,0.62044424,0.15660411,0.1021474,0.7534758,0.53506345,0.14897415,0.47756624,0.55829465,0.436216,0.8543741,0.47695723,0.2631622,0.5435747,0.44569415,0.91931736,0.9505993,0.38869378,0.71288323,0.18162373,0.15246178,0.9025947,0.15825868,0.91741484,0.5503024,0.8732909,0.2850903
AO-A1KR,0.89990735,0.38660854,0.41685158,0.10673514,0.5464432,0.64272094,0.31140178,0.8798603,0.24826878,0.8503655,0.13791716,0.934356,0.24121007,0.70640475,0.07049748,0.25995532,0.92795736,0.96852875,0.2800796,0.3196791,0.8758735,0.07083596,0.15367594,0.71227056,0.8706796,0.9324155,0.13264534,0.05373072,0.05061544,0.25721723,0.9044442,0.3373496,0.18196258,0.10999291,0.7033914,0.53002477,0.56916153,0.14720686,0.7882961,0.7687838,0.13057542,0.8214746,0.34421152,0.12492992,0.47874048,0.8350998,0.087604895,0.7728932,0.08347777,0.9017739,0.20922476,0.7332494,0.562287,0.3215835,0.27899414,0.81905025,0.48026925,0.07931272,0.24495879,0.89651453,0.67020124,0.49815348,0.84847105,0.60469866,0.5986793,0.7618115,0.35630107,0.8581642,0.12958969,0.24304335,0.10659315,0.17113966,0.60968447,0.11890966,0.94315594,0.29086542,0.3490587,0.7149356,0.22382846,0.8343986,0.28517646,0.65382385,0.28729254,0.12239106,0.95019877,0.5200597,0.69194067,0.64041233,0.7908037,0.9542127,0.92270035,0.86773896,0.19248556,0.13153236,0.6190628,0.18761277,0.4296237,0.91971517,0.3031779,0.87791705
AO-A1KS,0.67868054,0.0439516,0.08868864,0.5548762,0.71627605,0.24192095,0.7494991,0.66226244,0.49145737,0.9213687,0.18045282,0.1153097,0.6718599,0.21803418,0.7629347,0.8078027,0.28418192,0.29143855,0.39641806,0.43580997,0.21178897,0.7607722,0.94669586,0.186657,0.52699554,0.16872324,0.46196613,0.74553084,0.5403111,0.31985164,0.76775336,0.5695612,0.8805276,0.7152749,0.165981,0.5662854,0.5827826,0.64301074,0.20193073,0.25681257,0.73197615,0.8146398,0.91434824,0.7638594,0.609039,0.23886728,0.7022546,0.21706262,0.49270275,0.70917505,0.43094543,0.3910811,0.3920588,0.60389394,0.83091056,0.24464223,0.83939475,0.5520095,0.42410493,0.38834995,0.5072138,0.2800712,0.3779568,0.71839386,0.45414048,0.6941588,0.85149586,0.86435145,0.7866284,0.6881723,0.18247393,0.8839145,0.4097947,0.39219117,0.20932719,0.6048391,0.17108285,0.45706046,0.7329378,0.09102205,0.9584783,0.8085796,0.28233793,0.81026125,0.45222116,0.89082503,0.11633152,0.166708,0.9269103,0.5449492,0.2942153,0.43720338,0.17753303,0.7285438,0.7623136,0.8324895,0.19193584,0.18947774,0.73110884,0.6653206
AO-A1KT,0.5588684,0.6679126,0.6606463,0.33849072,0.65328866,0.36510915,0.33975857,0.32240823,0.31771204,0.6727766,0.5910053,0.4295683,0.5580171,0.39555323,0.7838886,0.5271842,0.75691617,0.8850653,0.7230822,0.64292204,0.44303113,0.65869987,0.74367607,0.7418616,0.57823426,0.60296166,0.75027287,0.89789546,0.74730295,0.26400164,0.32187146,0.47624135,0.35522705,0.23738758,0.29718226,0.44723085,0.6089299,0.64990103,0.653724,0.90675473,0.4530638,0.5147805,0.4215325,0.7398299,0.4515471,0.69447565,0.631156,0.21085194,0.45536146,0.8308525,0.7277312,0.7205072,0.30976242,0.7573688,0.83898866,0.73274314,0.6868387,0.44474623,0.37953967,0.7323336,0.465137,0.6955544,0.44526964,0.33551842,0.43474743,0.40883383,0.5698973,0.5980724,0.8658705,0.2547346,0.49803168,0.6794487,0.42873117,0.64355314,0.56144524,0.2055604,0.4434651,0.59523463,0.43284208,0.46293804,0.32639182,0.67736584,0.7719921,0.7741029,0.30359936,0.2264664,0.6756808,0.4317448,0.7306707,0.8522741,0.5034106,0.27246246,0.3603846,0.15741917,0.5287721,0.16876268,0.82647735,0.4374184,0.846414,0.46224517
AQ-A1H2,0.5060766,0.33506876,0.5259812,0.43251827,0.91599655,0.77112985,0.47334188,0.76079834,0.6396031,0.26889813,0.70715714,0.55794585,0.12235986,0.6277998,0.16656777,0.30699852,0.2431653,0.83317655,0.7411612,0.8155478,0.4193605,0.3786567,0.17662342,0.8973266,0.115314394,0.5693416,0.7883364,0.85319906,0.4592404,0.7649386,0.4135815,0.41874987,0.6172018,0.1903137,0.9297366,0.45496053,0.8729969,0.36771744,0.42942744,0.94617474,0.10562943,0.652548,0.052592956,0.6762055,0.23108777,0.92805135,0.4832326,0.48525825,0.12433105,0.1088704,0.74468654,0.13708651,0.94144154,0.8929534,0.78035235,0.3813992,0.46249872,0.35743704,0.5601955,0.5501796,0.36816478,0.6778724,0.8547083,0.22894976,0.87764055,0.79111785,0.19202882,0.8194592,0.47950017,0.6338502,0.87127197,0.9216391,0.36013052,0.8040093,0.86230004,0.27219155,0.20896171,0.43569818,0.5833049,0.41871357,0.6596465,0.45464185,0.59527814,0.8170494,0.1857093,0.3173933,0.7827282,0.54215825,0.7888881,0.8205447,0.3235293,0.8404341,0.29870802,0.07000923,0.25737542,0.45009786,0.66994363,0.46777004,0.79644287,0.2188648
