Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C3L-02041,0.55890894,0.44818434,0.37071946,0.42566395,0.2558159,0.26415545,0.41761914,0.42937595,0.30311388,0.43487304,0.36781856,0.39268875,0.53888965,0.39230034,0.46743745,0.5890759,0.38014787,0.48182297,0.46591282,0.44168055,0.5709063,0.34174547,0.40019235,0.3365425,0.55541754,0.33017635,0.41042563,0.5310577,0.44521844,0.39873058,0.3946612,0.46537998,0.36510837,0.3492752,0.28951877,0.31587327,0.39376795,0.49795184,0.26562908,0.4121287,0.378766,0.36907238,0.34521192,0.46227336,0.31789023,0.5533306,0.40488178,0.44930065,0.3936078,0.44072112,0.45164827,0.30721095,0.29638082,0.33319867,0.3909399,0.37487438,0.5830004,0.38788757,0.5022775,0.4546334,0.2929528,0.38989776,0.46100867,0.5464924,0.51449454,0.20105365,0.37961915,0.42069212,0.4134472,0.40122443,0.5862952,0.43362945,0.38026142,0.46233436,0.3292483,0.46554616,0.3988465,0.28765488,0.2865398,0.3705339,0.5790471,0.34492517,0.41837648,0.39138985,0.3673527,0.24677415,0.33450344,0.3381976,0.4566583,0.34109846,0.42877254,0.5564631,0.4009052,0.3041461,0.3558114,0.4382372,0.37759814,0.5131403,0.4358588,0.4659971
C3L-02465,0.4935038,0.447299,0.596282,0.44624147,0.5136838,0.35234573,0.45061928,0.40725526,0.3965317,0.42029065,0.41072026,0.52569973,0.4865295,0.36759406,0.46714926,0.544747,0.5200982,0.37074956,0.46540263,0.4174537,0.33014724,0.5336839,0.38691694,0.30458775,0.40769598,0.5137733,0.20853576,0.31700638,0.34960178,0.38457513,0.40026453,0.41832513,0.38784224,0.43396258,0.53540206,0.554209,0.4104373,0.40610838,0.50066423,0.53133017,0.41036534,0.39671832,0.53103364,0.4485875,0.35870692,0.34640858,0.4004526,0.3171198,0.48526666,0.4379224,0.4334046,0.30934006,0.53121006,0.4468037,0.47396627,0.42800117,0.3580451,0.40017262,0.3057609,0.4365071,0.45502603,0.34120494,0.4132222,0.54707074,0.41757077,0.42161897,0.36214036,0.45009607,0.45788354,0.41276598,0.37656713,0.42781824,0.36644453,0.45144522,0.41928488,0.5079042,0.41600144,0.3738957,0.49780953,0.41954607,0.55981076,0.3933422,0.39746612,0.38457546,0.40503287,0.3222496,0.34400544,0.3309164,0.4305145,0.50869644,0.36197248,0.47158504,0.49069297,0.4180158,0.38170215,0.43384337,0.44743577,0.3963117,0.37342077,0.38252097
C3L-02504,0.4516176,0.44780585,0.5676241,0.40975657,0.37110454,0.4904275,0.39332965,0.41062048,0.3248864,0.42814258,0.3715061,0.38081118,0.46309575,0.4702826,0.46779987,0.5797081,0.5055989,0.48090762,0.46449053,0.4013585,0.39028037,0.3432793,0.4652467,0.404033,0.5271297,0.53676796,0.4040442,0.29046857,0.399868,0.40638813,0.38683563,0.47519627,0.38462794,0.50876683,0.26797974,0.5129969,0.3581055,0.32915494,0.29638857,0.4752449,0.4972282,0.36554712,0.5287756,0.46048295,0.47435975,0.3255754,0.37777355,0.36323947,0.41211545,0.44426388,0.41911185,0.4024064,0.33828443,0.41069502,0.47382385,0.42741117,0.5655214,0.41215923,0.45232362,0.4489804,0.27561176,0.37545294,0.4378156,0.3632803,0.49287203,0.34198982,0.39757335,0.39669657,0.3612699,0.39058995,0.30505416,0.43072528,0.409099,0.4501354,0.47382817,0.513518,0.42383057,0.34324718,0.40976146,0.37102294,0.5958876,0.35796165,0.37555215,0.4213068,0.37146294,0.46719912,0.34805793,0.35345638,0.44221348,0.5212023,0.48115218,0.5960499,0.35137594,0.3511851,0.3291268,0.4137641,0.45218217,0.4393183,0.4123969,0.38451016
C3L-02542,0.33167014,0.4468012,0.3503294,0.41496676,0.4950909,0.5227334,0.52454454,0.41365033,0.47726217,0.43424416,0.31629917,0.4734318,0.3742571,0.35676432,0.46757156,0.3265474,0.47249314,0.43240553,0.46514904,0.41855288,0.46187288,0.37945887,0.43914646,0.4863266,0.34008196,0.55436695,0.44102758,0.49981475,0.36810046,0.4061082,0.4142505,0.40873927,0.4231819,0.40298852,0.45199752,0.54952013,0.37529927,0.4240246,0.5076252,0.39959818,0.51188767,0.3805964,0.3371012,0.44565076,0.46476394,0.4733395,0.4025333,0.439623,0.450472,0.4431578,0.44701394,0.33606952,0.53407717,0.36775172,0.41461116,0.37288022,0.49912572,0.52271205,0.3052304,0.4577663,0.52418065,0.55588233,0.4000015,0.4670931,0.3674505,0.45117944,0.37444532,0.3643386,0.39179513,0.39460212,0.36994034,0.43166614,0.40015292,0.4576466,0.27624345,0.40051556,0.42476368,0.51164496,0.49532753,0.32864428,0.46263707,0.4653378,0.47939378,0.34721968,0.36945948,0.2923587,0.3359825,0.37115115,0.4420872,0.31215638,0.34749773,0.3973282,0.2537113,0.37198156,0.35437033,0.44008404,0.40966025,0.49637794,0.46192816,0.35733497
C3L-02642,0.39928484,0.45103833,0.59393835,0.44590205,0.50610435,0.33035526,0.41370678,0.41944247,0.40592661,0.44515938,0.41504306,0.43881655,0.42074752,0.3270033,0.4676576,0.55660677,0.48881745,0.38691694,0.4633,0.45005256,0.32344007,0.42385197,0.38667712,0.3171417,0.4191539,0.52595294,0.23296961,0.2840063,0.36086646,0.39009774,0.38868815,0.3695705,0.37481454,0.50428766,0.39305657,0.52288276,0.38837898,0.34629437,0.39919922,0.48738426,0.516488,0.3970002,0.5576733,0.46853626,0.36586112,0.3414307,0.37209266,0.27575025,0.515374,0.43444186,0.40333816,0.29204875,0.42001963,0.45199072,0.5149708,0.45214954,0.3785588,0.32940263,0.33596256,0.45646888,0.3180658,0.3850477,0.44591272,0.5308337,0.44722182,0.36162773,0.36614987,0.375059,0.4051016,0.3974284,0.30825537,0.43342268,0.38355312,0.46221757,0.44596934,0.510793,0.3791531,0.3550034,0.4976266,0.3693114,0.5970273,0.3768708,0.41244388,0.40301174,0.392519,0.43494952,0.36861825,0.33427906,0.4552868,0.5020071,0.35576922,0.58419526,0.47815514,0.3731662,0.34006006,0.43485653,0.4434033,0.38425475,0.47224182,0.3614948
C3L-02704,0.49572924,0.4499755,0.5868554,0.43740743,0.51511776,0.36143607,0.46222913,0.4325637,0.4296655,0.42981032,0.40270197,0.5136184,0.4450485,0.35428128,0.4674852,0.566821,0.49564156,0.4298458,0.46635482,0.43372846,0.34250942,0.4851091,0.4231863,0.33404824,0.3270692,0.5375116,0.24017575,0.28857842,0.37242886,0.39355254,0.38694465,0.40798765,0.4218631,0.47502667,0.3954916,0.5397513,0.41260052,0.39679092,0.49687243,0.49480522,0.51328486,0.40820962,0.56334984,0.4780531,0.36554176,0.31797266,0.39996374,0.29464483,0.42484248,0.43031842,0.43859205,0.36934674,0.43340123,0.48372376,0.4662829,0.45835704,0.42891374,0.4259721,0.36186674,0.43173724,0.38064125,0.42167833,0.41841248,0.4749353,0.39268553,0.46507937,0.37317505,0.4076925,0.41278976,0.40507975,0.3152343,0.42968142,0.37857857,0.47849357,0.4759473,0.5290607,0.4449237,0.37479398,0.5159106,0.38476914,0.57599366,0.42340225,0.46406025,0.4033047,0.39727733,0.4432137,0.36515278,0.35717642,0.439658,0.5209076,0.36847928,0.49211502,0.43206584,0.40715474,0.37609774,0.42455006,0.46518278,0.39144167,0.39090323,0.4023428
C3L-02705,0.36152127,0.4474164,0.59262496,0.43892813,0.5141013,0.42497793,0.42016706,0.41345912,0.4551743,0.4409789,0.41723537,0.43814206,0.40789315,0.3713967,0.46741426,0.3446038,0.46516305,0.39072973,0.46375215,0.41088235,0.3230395,0.40753672,0.4341457,0.32349932,0.4714637,0.5096444,0.24712107,0.28756505,0.33286458,0.39001864,0.3752662,0.41404486,0.3796005,0.5049417,0.48252046,0.56493497,0.3906368,0.33332765,0.49672687,0.5200008,0.36825317,0.39009637,0.5378285,0.4365337,0.36207077,0.31856808,0.40083963,0.2998232,0.49786136,0.43196535,0.40866247,0.3209765,0.45638305,0.45528948,0.48406965,0.42342943,0.3828323,0.47085524,0.33690894,0.44919384,0.3053474,0.47781938,0.44261226,0.5033817,0.48410982,0.36349463,0.377733,0.41642153,0.43932313,0.38955146,0.30788362,0.429955,0.35701194,0.46402243,0.44382834,0.521765,0.39976075,0.4794448,0.5041652,0.3615178,0.5842313,0.4186737,0.3865203,0.39083523,0.3964441,0.4317744,0.36447412,0.32865864,0.42191553,0.5089346,0.3668606,0.55057466,0.33316892,0.39859802,0.33941332,0.4327662,0.422279,0.4229783,0.3522392,0.31981814
C3L-02707,0.33488595,0.44586194,0.5610223,0.4167235,0.50111425,0.5092962,0.43753248,0.40730047,0.45219672,0.42096496,0.37408334,0.40428755,0.38130456,0.32650214,0.46772927,0.33886218,0.5377975,0.40562156,0.4643954,0.39998814,0.3334263,0.34603348,0.42000288,0.36441922,0.43262914,0.56246555,0.36583072,0.29248753,0.37940186,0.4000397,0.38495165,0.41275054,0.39166865,0.46514744,0.32253617,0.5728321,0.38109636,0.4247015,0.49529865,0.42718998,0.5224178,0.4147635,0.4546402,0.4593472,0.43697262,0.32662112,0.3868714,0.3932715,0.4914673,0.43505096,0.41822577,0.37477183,0.48357204,0.4146672,0.4830163,0.40152574,0.52019715,0.44888553,0.27586964,0.4502225,0.2959433,0.3751803,0.4184475,0.48800358,0.40426224,0.45023993,0.39862427,0.38902223,0.3861308,0.3957247,0.2923667,0.43210846,0.43754354,0.45067218,0.40294272,0.5056338,0.39522612,0.34278014,0.4954235,0.34570825,0.58983505,0.41524068,0.446693,0.33254984,0.38598615,0.3827014,0.3332978,0.33710143,0.42966777,0.49432343,0.39621818,0.54874474,0.26258665,0.31734347,0.3158583,0.4261651,0.40785527,0.447431,0.3619625,0.34553993
C3L-02708,0.5373693,0.44820356,0.54928815,0.4254448,0.24769537,0.27085996,0.4139176,0.43326753,0.28254446,0.42703024,0.40665442,0.37776282,0.52765554,0.33427763,0.46741256,0.592603,0.38265634,0.48595354,0.46604753,0.43703073,0.56665117,0.3347467,0.40076697,0.32554644,0.54295015,0.33808026,0.29677045,0.41219527,0.45113176,0.39981183,0.40226766,0.479666,0.35587487,0.37591293,0.2932139,0.31751743,0.397042,0.5054709,0.2536539,0.4203577,0.3481382,0.37649387,0.35255057,0.47059107,0.33205533,0.5077694,0.4059656,0.44766933,0.38058823,0.4397334,0.45384717,0.32658258,0.29879886,0.35670915,0.3967812,0.39727816,0.59549475,0.35473755,0.47346202,0.45524678,0.2764628,0.3554495,0.4602667,0.5500836,0.51045555,0.2142767,0.37875295,0.43083054,0.40358692,0.40129596,0.56149447,0.43433338,0.3745599,0.4621534,0.38556796,0.49555615,0.39001593,0.27478644,0.2825644,0.37932694,0.5869328,0.3355121,0.4301095,0.39047164,0.3663938,0.24763758,0.33013362,0.34172112,0.4356838,0.47703302,0.40592122,0.5639261,0.38865158,0.30664158,0.31970018,0.43880466,0.38722956,0.5097929,0.4018901,0.48323974
C3L-02900,0.5358216,0.4499166,0.5529294,0.4310189,0.2542284,0.26794565,0.4133309,0.4296479,0.2842234,0.43279094,0.40891844,0.3863532,0.5255633,0.3369571,0.46738392,0.59487736,0.3823527,0.4745063,0.4656868,0.44801995,0.55750775,0.33361894,0.39560515,0.31691033,0.5489056,0.33288428,0.29145172,0.4006388,0.4427366,0.39811164,0.39083207,0.47372663,0.3600222,0.37370962,0.29599625,0.32463136,0.4020133,0.5058712,0.2756493,0.42964268,0.34694737,0.37523472,0.34224015,0.47692934,0.30522323,0.5272378,0.40910327,0.44312388,0.4121415,0.4402821,0.44701442,0.30269584,0.2940138,0.3514728,0.3921726,0.39712143,0.587611,0.35923547,0.4660387,0.4516934,0.28377014,0.38195464,0.46128482,0.55927956,0.50515336,0.20218773,0.37819308,0.4234643,0.40624058,0.40195525,0.5710074,0.43450427,0.36645508,0.46457672,0.36849928,0.50314605,0.39100504,0.27839422,0.28477925,0.38033524,0.5892824,0.34032902,0.4259325,0.3933187,0.36428094,0.2435083,0.34198838,0.3336225,0.44543356,0.44381514,0.40047377,0.57194173,0.35816872,0.3004915,0.32263196,0.4453025,0.382707,0.5072284,0.38624883,0.47503486
C3L-02955,0.57447565,0.44931996,0.31951463,0.4392784,0.30366844,0.23210452,0.46840653,0.41164395,0.4375162,0.43767118,0.34462404,0.5036704,0.48411247,0.5917,0.4672989,0.55719155,0.3988299,0.41326427,0.46534246,0.43541402,0.50942147,0.55815923,0.4387002,0.4926753,0.38290238,0.3100766,0.46645272,0.56551874,0.35098714,0.39329556,0.42697668,0.42436653,0.44745025,0.3738389,0.48780185,0.31620088,0.39504346,0.28307438,0.34369275,0.45328915,0.45739537,0.4203921,0.4353886,0.45172322,0.3080241,0.5573344,0.39821035,0.28497845,0.29100794,0.43790486,0.45418638,0.29197377,0.41004926,0.3681926,0.44745463,0.3890038,0.31178743,0.41915658,0.48525274,0.44325393,0.57536876,0.4911688,0.42734522,0.35308325,0.44777495,0.3033833,0.3750651,0.3704446,0.43650955,0.4078013,0.5962535,0.42800927,0.3567705,0.46038455,0.28015456,0.2979675,0.41019827,0.4801764,0.38567448,0.42657927,0.32014266,0.4364335,0.36295938,0.42388496,0.3977046,0.37815574,0.3627465,0.35678732,0.44915238,0.25886226,0.4695337,0.34901682,0.5260166,0.5287142,0.6081111,0.42201293,0.43544555,0.39186525,0.524261,0.34675053
C3L-02970,0.5034285,0.45106167,0.58125174,0.42106414,0.23692945,0.41197646,0.3936383,0.4508714,0.30035275,0.438514,0.42631286,0.38759798,0.5036227,0.42536467,0.4675299,0.59958863,0.45211726,0.48412958,0.46505612,0.4118015,0.44349772,0.39057732,0.45253,0.40391147,0.57702744,0.4398793,0.39443782,0.29609978,0.43488866,0.39880294,0.40434316,0.47688204,0.3776727,0.53527784,0.2654002,0.39679605,0.37431675,0.3640709,0.23719165,0.45556805,0.42408866,0.39747065,0.5494926,0.45147505,0.44990396,0.3500873,0.38209993,0.30328777,0.3445066,0.4407865,0.4463194,0.37314355,0.28208262,0.45340937,0.48151296,0.4539644,0.5973699,0.35592896,0.49186915,0.46355665,0.26691595,0.34033388,0.47188467,0.38335115,0.52208287,0.23421389,0.4144035,0.4140222,0.38563812,0.39240918,0.36489028,0.43326315,0.3977635,0.45398903,0.4781733,0.44398803,0.37766302,0.29539496,0.37499648,0.42362145,0.59143746,0.3430576,0.40335062,0.4286462,0.4056419,0.46419954,0.3589524,0.358806,0.4424603,0.52844155,0.500401,0.5937604,0.4872694,0.46797574,0.35661116,0.42213738,0.41741788,0.43762994,0.41838646,0.41360003
C3L-02984,0.5305762,0.4522456,0.52855986,0.43223903,0.2292851,0.26378638,0.40320402,0.42581648,0.2837402,0.44013396,0.4082746,0.36885855,0.52574897,0.35034853,0.46735978,0.5970566,0.3736936,0.48465076,0.46573663,0.4439966,0.5605289,0.33005473,0.40631598,0.33324128,0.5414298,0.32133475,0.309625,0.376404,0.44215202,0.39787078,0.39025554,0.47412056,0.35368642,0.39019522,0.2798555,0.31407028,0.39940727,0.4894507,0.2473638,0.40736485,0.34337875,0.36851144,0.34981877,0.4682387,0.30349168,0.5105574,0.40591997,0.4451348,0.36403146,0.43940467,0.44545287,0.3047464,0.28705582,0.35122442,0.39847985,0.39875665,0.5866902,0.34486738,0.48864737,0.45832175,0.2808897,0.35250837,0.4573949,0.5391092,0.51445043,0.1985061,0.38604343,0.41576418,0.39745748,0.39966336,0.5682294,0.43584558,0.3731488,0.46389225,0.3882645,0.49245688,0.38454586,0.2744718,0.27457193,0.37875307,0.58738065,0.34028766,0.40008092,0.40844274,0.3705995,0.2629063,0.3401443,0.3331867,0.4487958,0.48217112,0.43829328,0.57273227,0.3990035,0.30784738,0.32019824,0.43491095,0.38430938,0.504587,0.38661844,0.4606759
C3L-03260,0.4320873,0.44935542,0.31678444,0.43361175,0.22632132,0.51334137,0.4819764,0.40066525,0.49929503,0.45686263,0.31433067,0.4071321,0.42258266,0.5438874,0.46767223,0.33844122,0.4419885,0.4235971,0.46429145,0.4203809,0.5650866,0.39633125,0.45322073,0.5244354,0.39558184,0.46678117,0.47458798,0.55234873,0.39851767,0.39495724,0.41353482,0.45312816,0.4611923,0.36382893,0.2925112,0.49853152,0.36260873,0.3014614,0.38676888,0.38267702,0.5232925,0.39001644,0.4169517,0.42833215,0.34440407,0.52786946,0.39548314,0.38334534,0.44565922,0.4374714,0.4551286,0.32751226,0.42661744,0.3619755,0.45554566,0.39769512,0.3672926,0.44349545,0.46554035,0.46185678,0.5206155,0.53813934,0.421835,0.32694015,0.4027386,0.39212048,0.3967749,0.35197318,0.39533424,0.3995219,0.53357315,0.43250373,0.39759868,0.46132952,0.2849759,0.31590444,0.3637867,0.46985352,0.4548294,0.34600806,0.3307086,0.45928627,0.38273266,0.38702625,0.3859662,0.45038065,0.38600418,0.3595187,0.4296194,0.2623013,0.46521774,0.36414784,0.30622444,0.51038164,0.5189329,0.43692926,0.4008474,0.46400702,0.49517792,0.31768024
C3L-03266,0.35269743,0.44682622,0.32190678,0.41992807,0.5028038,0.5091313,0.5177328,0.4144686,0.497513,0.42650127,0.31316432,0.48334128,0.3885774,0.46232754,0.46704546,0.32416397,0.47548994,0.42151946,0.46424907,0.40414274,0.4186069,0.43783325,0.41741577,0.48701406,0.33409968,0.53417706,0.43990308,0.5428728,0.337766,0.39635563,0.41680318,0.41461134,0.4267348,0.35466832,0.47624958,0.55436075,0.39439383,0.36073804,0.51431453,0.37872165,0.4887548,0.40217263,0.39407468,0.4402231,0.3884945,0.4589067,0.39553672,0.3895398,0.4634509,0.43799567,0.430232,0.32455283,0.5340422,0.36741382,0.4543259,0.36218596,0.33735988,0.4999674,0.35485643,0.44444093,0.55569255,0.55192876,0.40260527,0.4008043,0.3741761,0.45245484,0.372167,0.3501076,0.41166082,0.4013688,0.50096804,0.42899525,0.3772718,0.46036667,0.28810835,0.37221688,0.41436568,0.50654626,0.47988456,0.33052143,0.33047965,0.47569895,0.42947474,0.35019842,0.3799936,0.33520436,0.36792397,0.3732047,0.44691145,0.27072755,0.35070443,0.32977533,0.2608891,0.41085863,0.5590551,0.4444363,0.42107588,0.46617502,0.46211842,0.33548087
C3L-03387,0.32262576,0.44979143,0.5882791,0.425685,0.50485414,0.51585555,0.48755258,0.41329777,0.40039188,0.44072765,0.3668327,0.44541305,0.38825643,0.32455,0.46733838,0.32798168,0.47473797,0.38839817,0.4649574,0.41551563,0.33967966,0.3432936,0.41208827,0.33100408,0.43146634,0.55496943,0.22725494,0.30380344,0.3486084,0.39368966,0.38764772,0.39729217,0.3807179,0.46986464,0.48532963,0.56170774,0.38375568,0.45667368,0.51251924,0.4358642,0.43009955,0.3676511,0.3924269,0.4404425,0.42277277,0.35283145,0.4061707,0.37750122,0.5089472,0.43605673,0.42784488,0.32950106,0.51939315,0.4120521,0.4497761,0.38859692,0.5565219,0.5090369,0.30307874,0.45463565,0.3214799,0.488693,0.4074992,0.55237246,0.40092415,0.42812377,0.3744841,0.39896894,0.41364852,0.39360696,0.3057512,0.43193433,0.38209048,0.46345526,0.33930844,0.50165594,0.4091217,0.43254715,0.49050352,0.34690872,0.58767587,0.4306298,0.46625626,0.3633447,0.3955725,0.27762833,0.33806753,0.34529394,0.4349516,0.4762069,0.30343735,0.51657796,0.25951946,0.31938174,0.31414717,0.4378755,0.406193,0.493352,0.349146,0.36319408
C3L-03390,0.39687493,0.44771975,0.31854227,0.39368582,0.41575408,0.52374715,0.48453167,0.4121902,0.49814707,0.44678223,0.31438494,0.46164006,0.37603676,0.4946508,0.46738654,0.32460958,0.47781578,0.44553673,0.46283212,0.39807865,0.5229733,0.4016137,0.42812043,0.5208509,0.39995772,0.54912525,0.47331047,0.5182973,0.3789764,0.40384376,0.4025301,0.4498592,0.43418247,0.3469768,0.40118152,0.5294658,0.3698871,0.341257,0.47191563,0.35224453,0.5294379,0.40951395,0.38967603,0.44463173,0.4716367,0.44615555,0.38903454,0.40526915,0.43471527,0.44158778,0.42905715,0.3646341,0.5289695,0.3968253,0.43812302,0.39009184,0.5418478,0.49703142,0.41180515,0.44420862,0.53154075,0.5443746,0.42835742,0.34393054,0.36903247,0.4623055,0.38079298,0.35258502,0.37375903,0.39353913,0.4734879,0.4304821,0.3891797,0.45189583,0.3127746,0.29700163,0.4161925,0.47739637,0.47758555,0.33602738,0.3666942,0.447645,0.41816553,0.36060584,0.37328783,0.38292688,0.3587346,0.37951243,0.4436255,0.2997046,0.38554865,0.3774928,0.26931885,0.44793364,0.5083276,0.4391503,0.40641427,0.48620093,0.48710966,0.34622142
C3L-03392,0.56096256,0.44787976,0.3192035,0.4424672,0.40673745,0.23260748,0.47095972,0.41202107,0.4151103,0.43430617,0.34780023,0.51516664,0.46427158,0.5950918,0.46741915,0.5343369,0.4077134,0.40561023,0.4653504,0.43821692,0.4505822,0.5616635,0.43176752,0.48120588,0.34488815,0.31720516,0.4439659,0.56103003,0.33827624,0.38552785,0.4332611,0.40088075,0.44860733,0.36638132,0.5237283,0.32292473,0.40593606,0.28046328,0.40757298,0.44967872,0.4727276,0.42379448,0.4464751,0.45174718,0.2960709,0.5390114,0.39493105,0.27441126,0.2859118,0.4356687,0.44117862,0.28481725,0.43261185,0.3712065,0.45015863,0.3801837,0.30542865,0.41652605,0.46522814,0.4334521,0.5850804,0.49032027,0.43192822,0.3666966,0.409277,0.33000356,0.36078313,0.3690411,0.43775517,0.41267186,0.5982348,0.42851433,0.35759497,0.46032643,0.2790674,0.3455219,0.4116791,0.49353057,0.40416002,0.41892785,0.31332135,0.43953544,0.36089897,0.42581123,0.39435792,0.36043742,0.3664319,0.35511732,0.4526821,0.2560817,0.43255976,0.32807198,0.51966727,0.51246893,0.6076546,0.4267782,0.43735293,0.37745962,0.5254557,0.34707737
C3L-03400,0.5026864,0.44566077,0.330175,0.42645258,0.5078515,0.34434637,0.4950078,0.38126886,0.47049963,0.42696807,0.3170586,0.53282094,0.41603324,0.5469347,0.46727931,0.33473077,0.42833662,0.38795385,0.4655425,0.42075598,0.427378,0.53225046,0.41200057,0.4579388,0.34116912,0.42673242,0.4256971,0.55822194,0.32063562,0.39182422,0.40719905,0.37513256,0.43416214,0.35513547,0.53263557,0.46317503,0.38641065,0.32141396,0.49460143,0.4116915,0.44937658,0.4038631,0.35409224,0.43929803,0.32215285,0.5225303,0.40003067,0.33251017,0.42475975,0.43657202,0.42654258,0.2949472,0.53901,0.34156108,0.42777205,0.33944124,0.31101468,0.5086422,0.35617036,0.434492,0.5672828,0.52845186,0.39126295,0.4885938,0.40713847,0.407245,0.36605185,0.36208567,0.44578922,0.40133604,0.5784218,0.4273482,0.37418035,0.44994545,0.24515706,0.35092363,0.42096508,0.506279,0.47958997,0.36549842,0.32805282,0.46303052,0.4041532,0.37995043,0.3854217,0.2674135,0.34334692,0.3426711,0.45459378,0.25425175,0.36051,0.32759225,0.37236047,0.3598625,0.5843066,0.434514,0.42492992,0.42248648,0.47434515,0.31927556
C3L-03405,0.3520698,0.44890052,0.59564495,0.42338333,0.51060736,0.51243937,0.4591131,0.40292174,0.40599254,0.42565763,0.37488002,0.48224884,0.3921395,0.3173743,0.46734682,0.38515067,0.49037427,0.4186079,0.46408594,0.42623463,0.35177308,0.38599825,0.41083604,0.3281067,0.3659641,0.5563309,0.22529626,0.28894714,0.36739945,0.39743298,0.39852044,0.38060194,0.37917864,0.4847471,0.35848582,0.5585873,0.37530333,0.44754902,0.49896884,0.45931017,0.4944512,0.39122614,0.44585457,0.4576319,0.41564685,0.3441551,0.40012676,0.3869539,0.50399476,0.43869564,0.4310997,0.3402699,0.5145905,0.43841416,0.4834847,0.37935466,0.58032763,0.43104005,0.28912842,0.44851685,0.2942144,0.3928696,0.3997709,0.5138581,0.37478772,0.4446293,0.37411392,0.3960315,0.40894136,0.40242755,0.2957389,0.43180272,0.39835605,0.45397684,0.44278878,0.5097473,0.4120196,0.32200706,0.50459445,0.34259546,0.58693284,0.39385104,0.43556803,0.34354237,0.38404846,0.34260306,0.3385208,0.35718507,0.4511197,0.5222916,0.35323712,0.5853893,0.26151252,0.33627915,0.32342035,0.43501532,0.42878726,0.44262528,0.37916085,0.38768327
C3L-03407,0.51521695,0.44708043,0.33332193,0.43885958,0.50577354,0.32958856,0.49638954,0.4086648,0.4862523,0.43665636,0.3331405,0.5114453,0.43886685,0.5830529,0.46727735,0.35041857,0.4133455,0.3985686,0.46482164,0.423293,0.43097618,0.5186356,0.4347322,0.4656044,0.33897132,0.38332146,0.45204297,0.563166,0.31990936,0.39093745,0.40949476,0.4135598,0.43503144,0.35790762,0.53665316,0.43503898,0.41503552,0.2901649,0.50549906,0.42477766,0.4387825,0.41878378,0.43718523,0.44105163,0.32319707,0.5297363,0.41443253,0.32083333,0.40338978,0.43714717,0.4402843,0.2926916,0.5256831,0.3700917,0.44711348,0.3651709,0.30838802,0.49841732,0.4571132,0.43280166,0.5820475,0.55821073,0.42382964,0.42690843,0.39119226,0.40611213,0.35650003,0.35765353,0.43440598,0.41110158,0.58922386,0.4268021,0.35010496,0.45861018,0.28778654,0.40613866,0.4291936,0.52326787,0.463508,0.3665728,0.3218523,0.4837613,0.3895856,0.38800973,0.40536946,0.29152447,0.3544659,0.3598348,0.45344266,0.25341082,0.3381734,0.32028702,0.4313375,0.5091542,0.5993979,0.43469316,0.43867218,0.42543858,0.50850654,0.3292334
C3L-03681,0.54350924,0.45119718,0.3092881,0.43011892,0.3398609,0.3469754,0.46851182,0.4051357,0.47164375,0.43475422,0.31364155,0.5003245,0.43913156,0.582234,0.46728542,0.3715918,0.42128664,0.42410505,0.46486515,0.43241292,0.48992944,0.5255306,0.42026412,0.51128304,0.3579779,0.376162,0.4709806,0.5675696,0.34153253,0.39361542,0.42324853,0.41386336,0.44745272,0.35797834,0.48083943,0.42208335,0.39731145,0.2878888,0.43406963,0.39486232,0.5061126,0.42472538,0.40883976,0.45136932,0.31392103,0.55278814,0.39654619,0.3340317,0.34326458,0.43758225,0.449427,0.29475492,0.4703592,0.35408986,0.44842684,0.3628816,0.31646553,0.45007402,0.4599491,0.44044083,0.5667888,0.544069,0.41015112,0.3566769,0.42190155,0.38948387,0.38005543,0.33556163,0.42147204,0.4035597,0.58740044,0.4287628,0.3733024,0.46016985,0.26884022,0.32261792,0.40449274,0.49481353,0.38958174,0.38604248,0.31543747,0.4545317,0.37457868,0.41060716,0.3844202,0.3594824,0.37142605,0.35823387,0.45858404,0.24924707,0.42397168,0.33277112,0.4703698,0.50436455,0.59794176,0.4347363,0.4203179,0.4315363,0.53119,0.3371588
