Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
X01BR043,0.5921523,0.63510233,0.29188025,0.49419403,0.31792778,0.39125687,0.6825492,0.26906437,0.54108495,0.42906308,0.32835218,0.48296452,0.3911509,0.26681396,0.30138886,0.38800117,0.31027704,0.33332562,0.6443704,0.6351011,0.64222276,0.62093455,0.30794558,0.7411014,0.44446748,0.5354465,0.3514374,0.3774935,0.34939975,0.32574183,0.57466483,0.72215253,0.4327077,0.39106134,0.5621557,0.69909954,0.48442632,0.42997086,0.5890674,0.66233194,0.58005136,0.28434163,0.3618651,0.48450807,0.59290475,0.46028757,0.42236286,0.6722913,0.5715845,0.63088834,0.43442953,0.49045825,0.32388657,0.5181039,0.3288018,0.30482557,0.27120164,0.40676022,0.36876056,0.34665814,0.46702516,0.62218595,0.54549104,0.55406153,0.68678004,0.4972491,0.4686155,0.569513,0.35987327,0.5131817,0.54261655,0.45601034,0.57453585,0.53492767,0.57995605,0.5453465,0.61339706,0.44046283,0.7050836,0.46328694,0.36514774,0.6689412,0.28460008,0.41332376,0.31401914,0.5266428,0.28928745,0.5566385,0.5492808,0.43608025,0.4901594,0.41590208,0.6162337,0.37835056,0.30851737,0.56841975,0.65913934,0.3427337,0.49921814,0.43618292
X03BR002,0.35511738,0.3146807,0.72706217,0.46373424,0.600395,0.6041014,0.4294703,0.6977674,0.41868103,0.5936874,0.6418357,0.5876431,0.67600906,0.6794365,0.6242678,0.5136137,0.7319645,0.6621162,0.30832902,0.37735182,0.3385259,0.26092094,0.5684339,0.41959018,0.69284236,0.52287745,0.6326151,0.5626679,0.6182412,0.6627747,0.33254498,0.37328205,0.4860434,0.37997246,0.5101758,0.29582122,0.5312909,0.5726643,0.4520512,0.34953895,0.613068,0.6747459,0.4276206,0.6489465,0.34652337,0.51884776,0.37421322,0.28088233,0.500808,0.36799753,0.5691339,0.6625415,0.6410728,0.5208429,0.6755956,0.5090545,0.5210023,0.56078494,0.61824423,0.60419774,0.63799244,0.46133518,0.42474696,0.36988735,0.35555255,0.46571797,0.5486113,0.35930827,0.6518748,0.36454687,0.38795376,0.35340607,0.48081127,0.36882043,0.6229239,0.504076,0.3623898,0.51498866,0.30355284,0.47013876,0.7024095,0.34772974,0.64080834,0.69030976,0.5871692,0.43965435,0.6168301,0.34904337,0.57679564,0.5830519,0.35477763,0.65453345,0.42662266,0.7297092,0.59281087,0.39855963,0.3621412,0.70049894,0.345165,0.50354093
X03BR004,0.32930753,0.32613602,0.73373,0.5810867,0.57600784,0.6623432,0.4302046,0.66776973,0.4740557,0.7079183,0.4621408,0.61903274,0.6519549,0.6643169,0.6199161,0.55080634,0.719666,0.5561334,0.3128494,0.4028976,0.30657503,0.3446004,0.64098793,0.65123975,0.61631846,0.3323241,0.66151273,0.6011076,0.5661408,0.67008173,0.34350154,0.43251228,0.70975035,0.4160347,0.3214268,0.49271896,0.5204021,0.66061854,0.39630097,0.27360812,0.6468332,0.61405134,0.53025913,0.7044698,0.35017756,0.5971879,0.34127966,0.29201752,0.50572073,0.5249328,0.3296653,0.5921644,0.6357161,0.47074807,0.74002004,0.50344765,0.68538195,0.60034764,0.6833724,0.42933327,0.5548079,0.41377553,0.4990794,0.6694344,0.2987865,0.40835416,0.57998866,0.46083355,0.69951665,0.40801582,0.57457656,0.4076611,0.5654938,0.4155264,0.5433371,0.5249548,0.38535795,0.35464025,0.34794575,0.48677507,0.69945,0.34874028,0.52241844,0.72965294,0.71994406,0.4499732,0.6248355,0.33612913,0.60408753,0.41665256,0.5051934,0.60876423,0.38344228,0.6913553,0.6698813,0.26039386,0.35366237,0.52227545,0.29624397,0.5462747
X03BR005,0.5206709,0.27401805,0.7579604,0.6617556,0.27311978,0.6568166,0.28433642,0.56878567,0.33927733,0.6948378,0.4101118,0.28662232,0.63955545,0.502267,0.69729775,0.68685555,0.51618564,0.7427469,0.5274711,0.28826162,0.3310289,0.49191347,0.71371067,0.57099247,0.32971963,0.58069074,0.6759676,0.57769144,0.3387214,0.39118764,0.5197674,0.29761332,0.5329449,0.71673274,0.6206292,0.423446,0.5936722,0.6075062,0.61439526,0.26041305,0.3350426,0.5366194,0.6786911,0.59876543,0.5622065,0.6436204,0.73284525,0.38813305,0.7793659,0.31268063,0.65582126,0.454162,0.76850116,0.29505613,0.45886746,0.60168386,0.7379383,0.78474855,0.42329946,0.676408,0.39912048,0.30064917,0.28826198,0.43025586,0.31160793,0.3425488,0.32625616,0.7312524,0.7132609,0.6786789,0.43523318,0.61292565,0.61112463,0.3950876,0.42163575,0.462291,0.31653887,0.69571304,0.3532407,0.71449864,0.6575726,0.25765744,0.6782173,0.41874117,0.6697233,0.3162697,0.628252,0.6248431,0.32084048,0.29221296,0.3520608,0.41956416,0.2862823,0.57577765,0.6275423,0.36032003,0.43195522,0.43994316,0.36668298,0.67705256
X03BR006,0.6382048,0.76682276,0.24106666,0.5068517,0.55769765,0.20202923,0.68484086,0.27436462,0.5271946,0.5028119,0.49219674,0.5924939,0.28196532,0.25895926,0.22338995,0.24336207,0.26887858,0.42518622,0.6339154,0.7505749,0.7406246,0.622396,0.24137145,0.60605127,0.35363287,0.45901325,0.22384164,0.39542425,0.510128,0.21980903,0.77641064,0.78815025,0.59881675,0.23254195,0.57019645,0.5597427,0.4058033,0.22002047,0.4760507,0.7592086,0.51083577,0.20749126,0.2047114,0.48239493,0.66659015,0.31251365,0.7673768,0.359845,0.5565725,0.8087751,0.2550251,0.29715672,0.34686282,0.5736872,0.2682357,0.26975954,0.3777521,0.48360544,0.5251306,0.47634798,0.4153767,0.7095005,0.72188056,0.73530364,0.71122324,0.8157738,0.600297,0.2772825,0.29141814,0.6843735,0.44940352,0.57323986,0.7989565,0.6040709,0.3954944,0.68358487,0.74361956,0.1943159,0.7056054,0.32106036,0.49572113,0.74001354,0.22485995,0.2394375,0.43365914,0.68856025,0.6316175,0.5232483,0.80291593,0.531461,0.5242261,0.33581325,0.71603537,0.1940408,0.28738403,0.78788614,0.7354845,0.5641082,0.61561906,0.3616801
X03BR010,0.27801028,0.41966677,0.46630108,0.21973976,0.6800055,0.5094769,0.48443592,0.7001622,0.4389588,0.61495024,0.7591551,0.7271519,0.6426185,0.72970533,0.4794566,0.49605262,0.6946504,0.5547211,0.4833362,0.3749302,0.53538007,0.2956618,0.5866535,0.30741456,0.70493597,0.68523604,0.6370163,0.45149735,0.5266403,0.70623004,0.3039978,0.46692386,0.48620325,0.41273916,0.54571843,0.25199157,0.39120987,0.4577212,0.28762257,0.36236846,0.42440665,0.70202273,0.42552397,0.6457211,0.2921611,0.3124287,0.46149108,0.36870483,0.2779753,0.34690458,0.6757195,0.6912128,0.4684029,0.6890649,0.7185657,0.6420151,0.34767544,0.39054132,0.6886203,0.6649219,0.7327336,0.70199955,0.3173326,0.29940546,0.40744466,0.30637205,0.5964725,0.34066355,0.5820621,0.26534766,0.35908622,0.3193215,0.23673917,0.4936443,0.65598893,0.34885252,0.27295798,0.6972277,0.3636979,0.5506743,0.6573324,0.36380875,0.76260257,0.46635172,0.35707763,0.62274873,0.35533923,0.25996375,0.5982307,0.7131897,0.2997564,0.76354456,0.38991824,0.54280955,0.5581422,0.35612014,0.35574353,0.6572895,0.4221463,0.3864179
X03BR011,0.29136893,0.4233195,0.40855026,0.3438464,0.67167497,0.44533926,0.3131571,0.62576294,0.35996333,0.5363676,0.6883752,0.6240393,0.40148926,0.5947796,0.6053534,0.61824137,0.51339704,0.5725852,0.3935342,0.39742732,0.41584158,0.3648061,0.65617967,0.2720639,0.63904405,0.5957375,0.62576365,0.6857381,0.6709694,0.46663204,0.5112474,0.4204291,0.6554651,0.4562571,0.44993496,0.3274707,0.54276496,0.44820875,0.40250117,0.36122656,0.4730295,0.5326069,0.35283095,0.50290084,0.37953502,0.395221,0.71077114,0.28093323,0.43360704,0.44870365,0.49398935,0.53314924,0.55819833,0.5352992,0.43337083,0.6123065,0.60692894,0.63229674,0.6032976,0.60627025,0.56025183,0.5270085,0.6330266,0.45120692,0.49853778,0.5666982,0.65460455,0.3701545,0.4646623,0.4158497,0.35898516,0.5352309,0.45177013,0.40397203,0.37290758,0.46153063,0.37487534,0.5240326,0.2768288,0.4430327,0.5844542,0.42985883,0.739984,0.36241943,0.58694303,0.56296116,0.69062734,0.44241133,0.7050737,0.6053372,0.30452618,0.5867533,0.3827271,0.5529478,0.62435067,0.37433684,0.37176737,0.7222397,0.49903315,0.53534067
X03BR013,0.51532847,0.28766724,0.6901841,0.46789372,0.44718665,0.6435447,0.3588876,0.565563,0.46105456,0.6233426,0.42696512,0.48587996,0.6524145,0.6152471,0.65954113,0.580623,0.653808,0.4744077,0.40926033,0.343734,0.41362527,0.39648882,0.59536254,0.3265903,0.45430428,0.5097006,0.71879345,0.53305995,0.43817833,0.50594133,0.34254342,0.45507818,0.50001657,0.6935036,0.53235817,0.4577939,0.604114,0.61775875,0.49957466,0.39569682,0.5645091,0.61741513,0.62212664,0.5498514,0.56430525,0.56480944,0.3729539,0.5008461,0.5246724,0.2965744,0.5630404,0.6270337,0.6402982,0.4889354,0.6041826,0.49090004,0.4749331,0.57295465,0.49040523,0.43155998,0.5606718,0.35098118,0.3472771,0.39884552,0.4500926,0.3250878,0.4828444,0.6879581,0.6458658,0.33139682,0.56776613,0.46531263,0.38835296,0.41618407,0.5805521,0.4542678,0.33519346,0.6407027,0.34873024,0.59723985,0.625916,0.42607194,0.59884334,0.6341441,0.52109516,0.43555987,0.46216238,0.3628691,0.34945312,0.3855796,0.47595054,0.600126,0.3162919,0.7327014,0.58543766,0.25216514,0.4073966,0.40444908,0.30158025,0.54224074
X05BR001,0.5955989,0.3788893,0.5423711,0.6426934,0.35936055,0.6731705,0.6360167,0.43657,0.7078936,0.41233516,0.25805953,0.32302865,0.2912816,0.31979847,0.517385,0.48484778,0.36735702,0.30529958,0.5167832,0.51842666,0.6138998,0.7477532,0.56001186,0.66947913,0.36564225,0.3246035,0.43845633,0.4724267,0.2502643,0.58383954,0.39786437,0.4404837,0.5319892,0.5540459,0.365026,0.7681005,0.5309714,0.71740645,0.6553335,0.4388013,0.6948508,0.45047814,0.7493366,0.3708837,0.63613904,0.7224336,0.26247573,0.7744859,0.41528803,0.4824503,0.53292775,0.4205243,0.38535815,0.41409776,0.3936518,0.489545,0.4800796,0.47630733,0.37774393,0.2868957,0.34486628,0.3605949,0.56739056,0.53084034,0.62300426,0.37043324,0.3621091,0.6884845,0.3621833,0.5684375,0.7283672,0.3902253,0.39856738,0.51772654,0.5080681,0.37662622,0.6202059,0.46357077,0.6949879,0.3754362,0.3381605,0.5845206,0.20319524,0.65498906,0.4856144,0.4347879,0.36205694,0.7411751,0.35786718,0.3371035,0.72982955,0.350268,0.6680075,0.67936116,0.5450511,0.28584915,0.59647834,0.33531684,0.50175744,0.62991637
X05BR003,0.40773582,0.280571,0.579877,0.62786645,0.3115558,0.7607237,0.3456731,0.6214855,0.46977323,0.44322044,0.35459536,0.33129835,0.46344972,0.4748432,0.6933628,0.6256749,0.46743956,0.4704636,0.33269432,0.30924815,0.2965832,0.6233988,0.6795188,0.57552016,0.50745237,0.36006358,0.6331413,0.50415826,0.3786169,0.5595636,0.41797978,0.36620122,0.5137502,0.5454058,0.4620906,0.4966227,0.6207157,0.67075324,0.5399744,0.3273196,0.5413308,0.42289305,0.7031961,0.51258844,0.5106956,0.69006854,0.30956614,0.37447402,0.55938476,0.2882312,0.49130672,0.4866408,0.64608943,0.36343664,0.41067433,0.5790902,0.5319375,0.64815617,0.329087,0.38856778,0.33992726,0.2701419,0.39889908,0.42570534,0.39007002,0.3328978,0.31825644,0.68149126,0.51481974,0.5174018,0.38080168,0.38041306,0.32628667,0.41574523,0.3383264,0.34101242,0.45380396,0.6757852,0.3720789,0.5139573,0.48536462,0.3719961,0.54292375,0.58198893,0.6227109,0.36256063,0.53364253,0.6155195,0.22799852,0.2918129,0.3407552,0.43194872,0.31632677,0.64864725,0.52115595,0.37048212,0.33766332,0.46784055,0.38388878,0.65926373
X05BR004,0.41032797,0.43086797,0.5679033,0.51968277,0.59507644,0.5097009,0.27953058,0.6737281,0.26307774,0.7125001,0.69517916,0.47983792,0.62892234,0.58421415,0.60731065,0.6489062,0.49230963,0.7181294,0.49812147,0.3551126,0.39169264,0.30079284,0.5686967,0.28569695,0.5276618,0.6687901,0.67870456,0.6487703,0.57087255,0.2859475,0.620773,0.5614422,0.6746572,0.51873094,0.6153955,0.33905512,0.5348715,0.48306525,0.33590713,0.35402408,0.3381133,0.40215492,0.44257092,0.68788874,0.45927706,0.3104576,0.7650779,0.25925708,0.6563128,0.40395993,0.49746406,0.60252416,0.7452265,0.47600025,0.47704214,0.5839437,0.68851566,0.73934215,0.51426834,0.6188103,0.58930796,0.4088048,0.32585204,0.6222896,0.27107525,0.519526,0.51618683,0.46042347,0.67060846,0.47333944,0.3053316,0.4749053,0.58063364,0.34607387,0.3123945,0.4712993,0.34320465,0.65315855,0.30455762,0.68773866,0.66152036,0.31029713,0.75970113,0.3368516,0.5655966,0.56739986,0.6760474,0.35922647,0.5323981,0.4900148,0.3380001,0.63588345,0.25111613,0.46526876,0.4574806,0.45627674,0.4252378,0.5771703,0.41756928,0.59143704
X05BR005,0.3071102,0.36993575,0.5001894,0.6163487,0.5067259,0.5943357,0.3550352,0.600656,0.43372154,0.60037243,0.61110324,0.3610303,0.3916661,0.56460744,0.6566688,0.59335816,0.5804467,0.60065246,0.28295222,0.46590793,0.34144175,0.35198432,0.4793983,0.52155757,0.70194054,0.40277454,0.494916,0.5208186,0.6023965,0.3965073,0.70445764,0.4809209,0.6508744,0.3893991,0.37392008,0.47439831,0.61857265,0.4863364,0.39849207,0.36479545,0.38580215,0.47390068,0.38002294,0.58134997,0.41177607,0.50122213,0.6673451,0.2773307,0.6100055,0.6372926,0.41981733,0.38008344,0.6022569,0.32036188,0.48981827,0.34117514,0.6112158,0.57442564,0.5930903,0.3875894,0.40838644,0.36980617,0.49040455,0.5790222,0.3429518,0.60856485,0.4149455,0.4824264,0.40951806,0.5012913,0.3311896,0.402738,0.6361907,0.3268474,0.27502877,0.4635053,0.5678655,0.33599228,0.36138123,0.42543584,0.5560132,0.5327337,0.6479891,0.3767133,0.70582616,0.43045115,0.74677384,0.46262217,0.51971114,0.29530537,0.3216958,0.42652482,0.35458305,0.4916634,0.573755,0.53258765,0.43147427,0.66020334,0.37534064,0.6697593
X05BR009,0.57908237,0.22246106,0.7955097,0.72751904,0.25940627,0.7591874,0.26116672,0.6675192,0.43747032,0.6749063,0.44562584,0.23156166,0.53527373,0.46842837,0.77562785,0.76897,0.60726327,0.8061677,0.49582565,0.23771697,0.2649991,0.47625875,0.7340418,0.64470625,0.43332523,0.48641846,0.71903646,0.5835994,0.31396008,0.5203527,0.58791625,0.24362066,0.49789944,0.7377484,0.4626943,0.5325607,0.7256095,0.6215226,0.6585439,0.25225806,0.30463663,0.61588246,0.74683034,0.540447,0.6427351,0.71325755,0.6115697,0.34067136,0.75116014,0.25313115,0.712202,0.38850835,0.7856345,0.24464174,0.3841417,0.6299339,0.7640121,0.7654897,0.29438153,0.682677,0.30774778,0.22250035,0.2847673,0.32937533,0.3423332,0.36371335,0.24244583,0.7777498,0.7429356,0.71345687,0.44000742,0.6359097,0.60360575,0.33676976,0.33854714,0.50561285,0.36556742,0.73469174,0.33465233,0.74334216,0.49281365,0.26669225,0.71401095,0.38426936,0.75220454,0.23873945,0.648892,0.7185687,0.27709463,0.25437164,0.2830986,0.4789123,0.25918657,0.7359246,0.59992385,0.35048395,0.4598741,0.48198527,0.30887556,0.74044603
X05BR016,0.2773505,0.4467717,0.30668387,0.29843754,0.66704714,0.4434656,0.45688817,0.6910046,0.4808395,0.4100963,0.7493722,0.6383618,0.47489226,0.65003806,0.45951754,0.5092641,0.6944942,0.485003,0.28783938,0.48406404,0.41261083,0.21615958,0.3983312,0.29224953,0.749453,0.56357455,0.50446826,0.4957015,0.6010797,0.72001755,0.42418778,0.3661054,0.537956,0.3067375,0.58047163,0.30065438,0.37906578,0.37389684,0.34004736,0.36919284,0.59389,0.6085852,0.34788725,0.69824827,0.32460025,0.34496924,0.31604654,0.3048596,0.26321858,0.32693282,0.71796536,0.58319736,0.416682,0.68126523,0.72938037,0.46978414,0.2913512,0.37808913,0.6943806,0.5523129,0.6799498,0.7521838,0.27001283,0.22403497,0.39309204,0.5002801,0.4716856,0.24918824,0.5624186,0.38002244,0.28882408,0.27330285,0.33675188,0.44509465,0.36043638,0.42599958,0.35512388,0.55592597,0.35796228,0.45924574,0.6936415,0.47884125,0.63399863,0.44156232,0.37948936,0.6290008,0.4602201,0.27365696,0.60229117,0.6495709,0.2532999,0.6309131,0.45966893,0.5731958,0.3075328,0.4454663,0.257639,0.71969426,0.41535857,0.42984384
X05BR026,0.4208945,0.34052628,0.6373373,0.56728256,0.38626894,0.63886887,0.27067643,0.48022693,0.4332742,0.6546509,0.3085287,0.2646474,0.5806386,0.31801522,0.71297026,0.59873307,0.33638448,0.48669982,0.32659745,0.30397475,0.39223585,0.6221764,0.687798,0.40537727,0.3858524,0.53301424,0.6690399,0.70457023,0.38679418,0.35721284,0.35408044,0.4899587,0.5988796,0.55212456,0.66186404,0.41476816,0.537992,0.6332599,0.52068406,0.4588439,0.4090619,0.39880142,0.6958497,0.49119428,0.5837456,0.6403824,0.60830635,0.46818507,0.65396047,0.3566783,0.5127541,0.33554867,0.6790218,0.32763034,0.32658648,0.6041666,0.54208964,0.73211426,0.4146059,0.5139156,0.34894508,0.24182478,0.5057007,0.53902185,0.37823248,0.37203914,0.40038672,0.6776803,0.5318648,0.6015175,0.41793355,0.6321119,0.42975572,0.3614036,0.43664515,0.3217317,0.34667265,0.58788174,0.39374083,0.48157465,0.3336647,0.3796829,0.67107177,0.50068074,0.5212463,0.404604,0.6322773,0.68254906,0.33329728,0.28761494,0.48522335,0.4527989,0.27843672,0.51247823,0.719144,0.28951728,0.44979322,0.43041736,0.52876484,0.65168315
X05BR029,0.7498045,0.6453696,0.3296121,0.29889247,0.46509737,0.26777434,0.70083094,0.23552176,0.55135393,0.24894992,0.55375874,0.71257186,0.50991136,0.4005469,0.25175142,0.3439387,0.3838821,0.48987532,0.7389941,0.7561364,0.72843206,0.52947545,0.28677166,0.35135952,0.38069928,0.43862683,0.26974118,0.23285073,0.48241764,0.5061911,0.43415767,0.47694284,0.27705228,0.33420932,0.41247433,0.60937244,0.49147466,0.2502202,0.5903291,0.6613507,0.58950996,0.32641053,0.408288,0.30992103,0.63714683,0.271683,0.36376968,0.54425895,0.3319342,0.6834721,0.38397712,0.56232864,0.2724248,0.7371638,0.3229011,0.4118858,0.21725097,0.24083266,0.34565455,0.7141872,0.43569192,0.7220583,0.58984065,0.5083723,0.6992969,0.6623976,0.54345036,0.5694586,0.5771322,0.5167453,0.620558,0.73161083,0.61403847,0.74532104,0.7107838,0.70172024,0.6423423,0.46456715,0.6471466,0.7072079,0.44741076,0.70927274,0.4454205,0.5002783,0.29735696,0.63247204,0.28696293,0.50276965,0.64438677,0.6996995,0.46843964,0.3825505,0.5284979,0.34427872,0.27207774,0.63533187,0.6248423,0.30984464,0.37673157,0.24976368
X05BR038,0.41531578,0.31682888,0.56450003,0.74574256,0.477229,0.54215205,0.33463973,0.60925114,0.29319155,0.4417556,0.52210665,0.29626724,0.6113417,0.66282547,0.6854315,0.69885623,0.6147425,0.65139794,0.44299597,0.29624483,0.24184981,0.43074948,0.58272576,0.4669323,0.47987297,0.5125402,0.61210084,0.5916236,0.61960596,0.38492993,0.689378,0.31495136,0.5652961,0.6315671,0.34416476,0.46986204,0.4139914,0.5629722,0.37413105,0.36123928,0.2544724,0.5925362,0.52548015,0.5115784,0.3311913,0.507547,0.6258679,0.44958508,0.6604244,0.38043946,0.46831512,0.49675772,0.67173094,0.28835174,0.5117294,0.6010698,0.7523708,0.6780976,0.50834394,0.3572251,0.45110255,0.3473512,0.45291004,0.57424545,0.31240052,0.3242778,0.4215977,0.5564915,0.50203633,0.52728665,0.326582,0.48857275,0.6785055,0.35961634,0.2302986,0.41151458,0.38141105,0.53211737,0.28939235,0.4721095,0.606422,0.3816355,0.54542434,0.31705105,0.7139199,0.37177742,0.70211565,0.41377133,0.30149487,0.45159096,0.40910926,0.54352057,0.3866932,0.6556265,0.49348384,0.50210553,0.297452,0.54639345,0.55038524,0.7228913
X05BR042,0.76011634,0.68811935,0.2939362,0.48267812,0.34354037,0.23216182,0.709748,0.21039477,0.5856899,0.25872973,0.36317116,0.4372369,0.38255057,0.25437516,0.25154862,0.31588984,0.27083194,0.43722725,0.73840564,0.73545307,0.73486483,0.6996826,0.24918392,0.5226543,0.2525434,0.36488888,0.22615282,0.29624742,0.34733415,0.31267673,0.6503655,0.63705707,0.32246774,0.3230507,0.45777428,0.6552602,0.48787552,0.27866647,0.5569209,0.7066165,0.53799295,0.24874666,0.32942703,0.3035233,0.73123413,0.33470902,0.50557417,0.49165738,0.50291944,0.74351245,0.3266104,0.30883193,0.34034842,0.5783352,0.25413847,0.38775828,0.29853708,0.32448116,0.3096639,0.54819936,0.35044032,0.6440152,0.6581733,0.53361475,0.7541435,0.74550813,0.45321223,0.56250256,0.3877776,0.7221551,0.5744028,0.66607374,0.7362927,0.76202023,0.59473264,0.6825177,0.7135507,0.3403644,0.70653224,0.54235214,0.36106598,0.7189207,0.27307123,0.33089855,0.38356444,0.5861301,0.38482666,0.6565774,0.6714037,0.5580307,0.59498703,0.25586414,0.6540274,0.2608388,0.25326318,0.7014141,0.65233874,0.2743498,0.52012926,0.26600733
X05BR043,0.72944194,0.65193534,0.52426565,0.5708828,0.3443427,0.29041794,0.6942294,0.2572602,0.54914457,0.41541904,0.30312353,0.45118618,0.44015276,0.2626571,0.3923513,0.48365885,0.30071512,0.5876594,0.69186115,0.6990733,0.62401414,0.7052103,0.32215402,0.5835829,0.31159267,0.47797006,0.30449712,0.46526533,0.37560382,0.4611073,0.6090939,0.5222737,0.31604257,0.3521717,0.3830068,0.7109032,0.6283373,0.34532633,0.63604057,0.706684,0.53568304,0.2862931,0.5585826,0.28892428,0.7161425,0.5175226,0.5388864,0.5671129,0.5912886,0.67801744,0.39983752,0.39745724,0.33274207,0.49024734,0.24179852,0.46520752,0.42311808,0.38754874,0.3050382,0.6645056,0.2845832,0.4320395,0.6999234,0.6303978,0.74356914,0.7372692,0.40680653,0.69825506,0.4541692,0.69223064,0.65754247,0.7300831,0.6476407,0.72733045,0.66518694,0.6683245,0.685787,0.45649594,0.63941044,0.62063503,0.28381175,0.6494365,0.4710314,0.54275095,0.47361097,0.46907383,0.4324776,0.69794667,0.584188,0.4962672,0.6103711,0.27270088,0.6431698,0.28169948,0.48457432,0.6905298,0.6534753,0.3735601,0.6125025,0.38096613
X05BR044,0.2690829,0.60592216,0.25645855,0.652384,0.56279206,0.62638056,0.66119164,0.5939169,0.58181965,0.2914309,0.5012611,0.22938755,0.2684886,0.52453107,0.44725603,0.60465515,0.4377123,0.37579948,0.5491034,0.40283132,0.5196066,0.57573783,0.48768377,0.797514,0.67348343,0.2915502,0.31714216,0.3016378,0.49666822,0.5184635,0.7054529,0.335076,0.5144832,0.6619375,0.2775427,0.51808774,0.25695097,0.5505289,0.39523524,0.3450314,0.3252641,0.57530236,0.4642917,0.3246931,0.2681802,0.68937373,0.42795146,0.57991505,0.48139745,0.6345966,0.61510265,0.314439,0.34936246,0.35318065,0.6533172,0.5653283,0.74406046,0.50805986,0.60865605,0.19354537,0.53735244,0.6026512,0.5208094,0.45135337,0.45342302,0.47696972,0.42665094,0.44617194,0.22548383,0.53897506,0.44163346,0.23077512,0.55810684,0.5704529,0.23068085,0.3130786,0.6917658,0.30835125,0.53643936,0.25518334,0.4500386,0.52565324,0.21650085,0.25469896,0.73324424,0.5348164,0.53296745,0.6548377,0.31638303,0.3814019,0.48710936,0.24519548,0.7222128,0.40191585,0.34431756,0.65407026,0.3812497,0.54111814,0.7409195,0.62763286
X05BR045,0.6763766,0.69534487,0.31708944,0.56393003,0.44977522,0.2124084,0.5267671,0.26568133,0.37620714,0.39079043,0.4300343,0.5123476,0.5149163,0.26728326,0.26240343,0.33436233,0.384328,0.63464016,0.6064809,0.6863341,0.63347787,0.5539974,0.25219446,0.40753064,0.30204988,0.43760157,0.27187103,0.37211025,0.53794616,0.24231748,0.67792845,0.61139804,0.5071811,0.28780586,0.6297376,0.42646208,0.4016483,0.29282498,0.5593083,0.7307922,0.48129988,0.26245984,0.2706384,0.4664392,0.7289955,0.2952653,0.77825826,0.3072126,0.70582515,0.72253025,0.3710474,0.3549626,0.3740722,0.44665876,0.30356166,0.38278008,0.41978505,0.5696907,0.48805857,0.70712346,0.34845248,0.6774407,0.69733024,0.6492791,0.6669176,0.78405356,0.5753013,0.4215239,0.5575145,0.70030904,0.5239252,0.696266,0.8057147,0.6078352,0.422302,0.69855416,0.662814,0.25498557,0.5940148,0.4295181,0.6319065,0.6587863,0.38910544,0.2420348,0.45555234,0.6374768,0.61521745,0.5690248,0.7185137,0.5450343,0.46630767,0.31574523,0.5419705,0.28404227,0.3049653,0.7461915,0.74218833,0.4083674,0.5386542,0.3458404
X06BR003,0.41546482,0.42968476,0.4727775,0.28413606,0.6171251,0.56531614,0.5065186,0.5811313,0.6354345,0.40789682,0.67405146,0.5997043,0.45549282,0.56339455,0.49469543,0.6254085,0.45795965,0.471042,0.6519679,0.49782777,0.60209155,0.5342868,0.65971917,0.5908399,0.6590966,0.4932422,0.532526,0.41087335,0.46559548,0.67968374,0.37892598,0.33708373,0.4200075,0.71271557,0.35796785,0.5166654,0.45204228,0.6638851,0.51446944,0.28993043,0.6075527,0.6257392,0.6888354,0.38934067,0.32206595,0.55413806,0.37263513,0.6963862,0.3341895,0.39814287,0.6909802,0.60124785,0.40889323,0.64784765,0.59889746,0.6347942,0.481158,0.39942968,0.56742996,0.5023408,0.5487554,0.56499743,0.43076155,0.34389803,0.472507,0.41955096,0.53030014,0.62631184,0.3869449,0.49180162,0.54151976,0.5247792,0.26479378,0.5993945,0.6205449,0.36384913,0.43935943,0.6033679,0.6024998,0.51612735,0.36832726,0.58044165,0.61052287,0.69500697,0.33990604,0.55187285,0.34707445,0.55668616,0.45761156,0.5863937,0.5267864,0.4492731,0.58772075,0.5849275,0.68452555,0.33877462,0.4552582,0.52616036,0.5148604,0.51713383
