,CPT000814,CPT001846,X01BR001,X01BR008,X01BR009,X01BR010,X01BR015,X01BR017,X01BR018,X01BR020,X01BR023,X01BR025,X01BR026,X01BR027,X01BR030,X01BR031,X01BR032,X01BR033,X01BR040,X01BR042,X01BR043,X03BR002,X03BR004,X03BR005,X03BR006,X03BR010,X03BR011,X03BR013,X05BR001,X05BR003,X05BR004,X05BR005,X05BR009,X05BR016,X05BR026,X05BR029,X05BR038,X05BR042,X05BR043,X05BR044,X05BR045,X06BR003,X06BR005,X06BR006,X06BR014,X09BR001,X09BR004,X09BR005,X09BR007,X11BR003,X11BR004,X11BR006,X11BR009,X11BR010,X11BR011,X11BR012,X11BR013,X11BR014,X11BR015,X11BR016,X11BR017,X11BR018,X11BR019,X11BR020,X11BR022,X11BR023,X11BR024,X11BR025,X11BR027,X11BR028,X11BR030,X11BR031,X11BR032,X11BR036,X11BR038,X11BR040,X11BR042,X11BR043,X11BR044,X11BR047,X11BR049,X11BR050,X11BR051,X11BR053,X11BR054,X11BR055,X11BR056,X11BR058,X11BR059,X11BR060,X11BR072,X11BR073,X11BR074,X11BR075,X11BR080,X13BR009,X14BR005,X14BR008,X14BR014,X15BR003,X16BR012,X18BR002,X18BR003,X18BR004,X18BR006,X18BR007,X18BR009,X18BR010,X18BR016,X18BR017,X18BR019,X20BR001,X20BR002,X20BR005,X20BR006,X20BR007,X20BR008,X21BR001,X21BR002,X21BR010,X22BR005,X22BR006
X03BR002,0.006228541032710196,0.0067866288675250165,0.006536269944549545,0.0065541766406023855,0.006574580164997157,0.007236722202479819,0.008095635649410318,0.006637610043700667,0.006101640782798831,0.006152352667316023,0.008633555093726042,0.010053047346114691,0.0069327151329176264,0.006037983384337094,0.008940510862543306,0.006124352543779087,0.00802551658726524,0.00781836902580434,0.006330496153678877,0.00621929374072968,0.006530635453863025,0.5585208670320627,0.010329979642814098,0.008806762310183666,0.006270877614802484,0.009486826916582963,0.008543845272335975,0.009451804852811203,0.007181424441018877,0.008022539921932028,0.0081679385153429,0.007998161055385956,0.008978727948296818,0.00894187931734626,0.008110828440573998,0.006294953775236244,0.008135353468971537,0.005999599896595027,0.006225998511551627,0.007368480521876419,0.006247576263913295,0.008597027676529808,0.010102360459240262,0.008561449824367344,0.00841214121706406,0.007521681139191061,0.007416405221288081,0.007695280234064577,0.009330051601369863,0.006821320274637412,0.007866264713720457,0.008149513923689199,0.008331588731538232,0.007503712210249229,0.008377172877761211,0.008585964100422623,0.009235270674957182,0.0080816104782615,0.008365463619630519,0.006108525901911071,0.0067701347048045105,0.008069274702467648,0.00789580850851054,0.007600443327834395,0.00930300015074112,0.006258996909783454,0.006358292677518979,0.010087438292704445,0.008097307677282443,0.00785713123314196,0.007795189485680131,0.007772259636234766,0.008316286899193243,0.006990209937994549,0.0078042759359478,0.009201925148450042,0.007012377940092521,0.007832639768137112,0.007867344618822839,0.00818624404674223,0.008138165867483334,0.008096515997027796,0.008130353251168933,0.00958839377009591,0.008241963743670649,0.008953047936397668,0.0072886656867211476,0.007151019902530605,0.007126416351104807,0.0072742787703711995,0.00887396741908271,0.007729012843984693,0.008933668752134834,0.008601884357223498,0.006574873917036823,0.008693825572250926,0.008337663313483241,0.008695175492777032,0.009393783599428069,0.008366074394117066,0.007866269744034227,0.007651585130873606,0.008275143954824562,0.009160909555354802,0.008729134859746353,0.008386685303159083,0.007528470940236037,0.008350724908003777,0.008766567620457454,0.00782136206603787,0.00842161637011842,0.00868824282877499,0.00659381055768813,0.006484143999067918,0.006691247343225995,0.006511523406966299,0.00828436446895088,0.007236196563833822,0.007666490564219076,0.009274533767933791,0.008739911452655128,0.0091396337522285
X03BR004,0.006095099838680708,0.006610362454689872,0.006315643580447744,0.006459324639594487,0.0062570298481429976,0.006967590540321219,0.01001373786639897,0.0064152693462660145,0.006013522287432018,0.006018627850786726,0.008547383510548009,0.009831319870909547,0.006981956070488264,0.005935743402976269,0.010395048494608292,0.0060655653847755606,0.007887753545274122,0.007951284823666757,0.006213695853043199,0.006062116681501742,0.006422104149473416,0.010329979642814098,0.5592612412838782,0.009241426757145978,0.006181036615410288,0.00894879462323472,0.008714568980942462,0.008847342829912648,0.007363415543288928,0.008503203487022553,0.008539925005430335,0.008339199218013429,0.008568485798156847,0.0081334483080608,0.008055765778468515,0.006052635178369304,0.008612672969004195,0.005868485727876597,0.006075776011521299,0.007398142119540856,0.006229512637686075,0.008256979288691338,0.010857698639846864,0.00878595559759364,0.010096159164914067,0.007661830215115696,0.006966407540550139,0.007746548621000044,0.008916802859982614,0.006729350555175919,0.007507602426407996,0.008064841233376377,0.00801201967167464,0.007513068444384275,0.007727918859210934,0.008060376224118131,0.008379957069966566,0.008083816784648472,0.008562774453484481,0.006012703512658132,0.006615010335628513,0.008189989339092834,0.007750667607509811,0.007259653510337588,0.008786179245010125,0.0061279606027082,0.00607633161969748,0.00977571770349072,0.008247042432237343,0.007821062971231918,0.007362010077949182,0.00791205487064768,0.008204404998554269,0.006901891032323277,0.0073178417084362735,0.009002072193092011,0.006873780115756178,0.007895995521214014,0.008484434016031689,0.009560070763841421,0.008360237264147792,0.008077089010194879,0.008523986806573205,0.009975722556588303,0.008347708065709341,0.008320159806310201,0.007255885608827674,0.007046560621845647,0.006941082874985138,0.0069244692851462095,0.009736771535314194,0.007952400964636428,0.008897918842855637,0.007658150087489457,0.006478617568937887,0.00912109016023454,0.008195306342835874,0.008648095374166645,0.010747465085804733,0.008486179539820726,0.007808670238277598,0.007367354217988195,0.008124030076778237,0.008210460681068468,0.00848948863062964,0.00842666267891038,0.00727682336279559,0.010053192587170905,0.008920783460898429,0.00827211362687887,0.008242787692270374,0.008597145978936793,0.006539807159005517,0.006319279902025051,0.0064858651744425354,0.006375755098061991,0.0075516224026532155,0.007395438376420713,0.007868265835178186,0.009035069193061154,0.007812381800542394,0.008472985086995035
X03BR005,0.00600455010407602,0.006512183202649869,0.00627546869578193,0.006588908170688227,0.006170342433484752,0.007046476636314661,0.008833486794405064,0.006430626734088667,0.005998275776070021,0.005927344964676427,0.007311024580471911,0.00768159915469005,0.007193660560406458,0.005854102798849917,0.009041727305914763,0.006056297438376686,0.007892487612237755,0.008637573768384865,0.006049365251707733,0.006066833524404357,0.006341609406155619,0.008806762310183666,0.009241426757145978,0.5590805846013991,0.006042958840569173,0.007967132733610643,0.0083400967191961,0.009272569918986888,0.0070295055526413495,0.009850967294248081,0.009914753421007772,0.008891625082499572,0.011643280434616368,0.007555866862414525,0.010373986665686629,0.00595602152610354,0.009350994022370227,0.005795997408577112,0.006097317716353865,0.007604642811846307,0.006033251734822496,0.008364740338378163,0.008184258893613298,0.010621896621069996,0.008888062354099193,0.007195635304871984,0.006764792217259031,0.00853656360990173,0.008060833230430175,0.007045375641192743,0.007296365986939793,0.00831944133852896,0.00728531155973167,0.0077079524824986735,0.007899991790115295,0.007507678684473136,0.007574553283485637,0.010553210094933756,0.007481546868292177,0.005927242564212669,0.006599977844692943,0.010790859761696688,0.007423754716231877,0.007161648226280161,0.008372030046505545,0.006010841157416532,0.005949260970898777,0.007605239781226389,0.008005470991191038,0.00732975841883026,0.007245842382014629,0.007928259411850144,0.010131349876908096,0.006748424434448237,0.007702584952618419,0.010721170904253712,0.007070045813412621,0.007194437995910108,0.0073225881545684185,0.00889962986063683,0.008613727661278554,0.011080699029153901,0.008439777105354257,0.008143767866589106,0.007731267614807168,0.008727881002214043,0.007836573505807682,0.0073699964086871555,0.007118651511755376,0.007002112056660851,0.011380581230863093,0.00723940812924047,0.0107565553013894,0.007606792883624418,0.006460807428450615,0.007837113055296212,0.008803193790561235,0.011863278864630239,0.010592462506947373,0.011338442020600921,0.007783153781308547,0.007886777618667032,0.008307081641613995,0.007727419217207565,0.0076897729801046494,0.007959821714446744,0.008069520528975194,0.009213845406755142,0.010498698924436662,0.0077954303501054905,0.009397733547474673,0.007803573946161789,0.00647427215242578,0.006295387867485175,0.0063834831956747756,0.00637333439775486,0.007616340141647469,0.006913090228867016,0.007586701191126878,0.008853108612276941,0.007471302551414381,0.009985366841618154
X03BR006,0.011163819794885566,0.009481360886044522,0.010301510810894763,0.01097460361176612,0.011498218520564214,0.008407604975783021,0.006502757593718555,0.009227913962717896,0.010694831494782613,0.012199809470355424,0.007105068095473257,0.006605297047867793,0.009520886456581931,0.011585752304027239,0.006374389889565673,0.010968374114318877,0.006947682546584474,0.006622818230315313,0.010643919741947432,0.011015919844576973,0.009412812764202843,0.006270877614802484,0.006181036615410288,0.006042958840569173,0.5633359918836308,0.006457881363197222,0.006435356118889235,0.006320726462580948,0.007922944827940849,0.00635870457709537,0.006315070626199975,0.006435417584858272,0.0061018068411754275,0.006548967156841487,0.006380768924101816,0.011199430941176515,0.006122189558829462,0.012128320329503922,0.010740226830984358,0.0067963714025824525,0.01109261554941298,0.006800688838568236,0.006322743874006359,0.006432280253064453,0.006172552030244612,0.008704766549391663,0.009351079253685942,0.006861656863313269,0.006363835389586799,0.009237403981036403,0.007466158784060201,0.006897791901712818,0.006856725357110207,0.006855024541766364,0.006861580386965469,0.006636375756174873,0.006787364526044767,0.006332636261511525,0.006836323282966381,0.0110552809580257,0.00837156241831465,0.006311508599582412,0.006864636626231272,0.007300987050074365,0.006354165033147666,0.0110302220471078,0.010817472558414726,0.006454741775847102,0.006333674208113711,0.006890824350374232,0.0073134027913480055,0.0065826390684760585,0.006211202413074954,0.009226048245057721,0.007120414067598592,0.006160846422071963,0.007448775015614986,0.007555124119481232,0.007711183173856193,0.00621471244168457,0.006470332411826433,0.006488977164721796,0.006364838188880846,0.006415344215484184,0.006440515378272232,0.0063355032325397385,0.007209392600938927,0.007106943797345847,0.007453002436017422,0.007525746144814864,0.0061601333807989045,0.00726934409631242,0.0061764547182409455,0.006877846505581766,0.009630568559349802,0.006725044037149206,0.006478290030677795,0.0061586151597692596,0.006319872279353193,0.006079098491404514,0.007142705091080348,0.006973771017316691,0.006416561972964074,0.006420619680711654,0.00667335808404214,0.006812351963492672,0.00708156138445234,0.006302639049123494,0.006201292358524255,0.006652921692955546,0.006363055613193936,0.006853585937737238,0.009874448076612032,0.010115207897198783,0.010443037545133517,0.010361729323415267,0.007318754811232075,0.009604762966842673,0.008048746593909369,0.0065043266823019055,0.007056656711451665,0.006300349943235186
X03BR010,0.006392036078877892,0.00659049882985528,0.006414228742282835,0.0067697682450117746,0.0063992309730892755,0.006953832513527854,0.007808710889413357,0.0065113497552941706,0.006279679001308599,0.006283918163020012,0.009074043450915375,0.009777319566073722,0.006788475853084,0.006171387464071183,0.00828426093177494,0.006243615749958856,0.009665031752062948,0.0076155401660586925,0.006467996904850256,0.006300171349531411,0.006588442038551895,0.009486826916582963,0.00894879462323472,0.007967132733610643,0.006457881363197222,0.5605629674076998,0.009239738965568324,0.008169192654158983,0.0069872561870385486,0.007623850320210162,0.008527717440198184,0.007769222708616145,0.00839907802568532,0.009737969506902932,0.007937580155517803,0.006271734500807349,0.00788305926891992,0.006143279115681655,0.00629852465776231,0.00735273681710453,0.006414138154558447,0.008333358798693881,0.009037226429625109,0.007702576265398552,0.009625783805088061,0.008416486857120445,0.007491504708086221,0.007889576048943138,0.009433168773190281,0.006980672251497946,0.007199505415786116,0.007692460306010777,0.008758306913602264,0.007398326939899109,0.008166208250108185,0.00922566343057753,0.009544879552116387,0.007840678805633924,0.008873134254878949,0.006245078948573084,0.006708461952890746,0.007586993748264307,0.009651766963308377,0.0072430236392047025,0.009697488048234327,0.00679985644633933,0.006320760218326772,0.009812775297300685,0.008637566006105362,0.007664293879185567,0.0072906565781939645,0.007638028437544823,0.007749316513653319,0.007243904573837277,0.007097256958375487,0.00925866555337312,0.006882292457756237,0.00803555132471609,0.007800561399231503,0.00821627666413239,0.008255256070947632,0.007763684995839267,0.008464318841429917,0.008662649120635661,0.009341463555069193,0.008553633634779081,0.007055197308847438,0.00696479376334282,0.006948129040382431,0.006910820507743299,0.008236971630180626,0.0077762607708724,0.008201576477570444,0.00774759182327815,0.0066468986598873635,0.008236034966064433,0.009764111875171662,0.007990035715301082,0.007966396781946971,0.00796144496557467,0.007794232798052319,0.007137037369828531,0.010031906802691408,0.00951750917072711,0.007893133791316714,0.007662762909636675,0.007045207933810653,0.007724601776601727,0.008206668049532451,0.007874886646458218,0.00837280724335255,0.009220487403478932,0.00656006395475907,0.006559077476085999,0.007160178355126785,0.006597027901396157,0.0075474048702174725,0.007426079118662736,0.007816393660531913,0.00906641387989435,0.008566281672170061,0.00863790096022466
X03BR011,0.006396094035211634,0.006664999193798827,0.006409250152784761,0.007258060455181018,0.006405169291364053,0.007133649269264716,0.008120839625416812,0.006530515352292098,0.00630187208272657,0.006289177616947962,0.008453616404392105,0.009335701092084358,0.0068753075215425945,0.006164763019683596,0.007936728934810094,0.0063015821033916945,0.009431451804681284,0.007733218517421666,0.0064417071201569726,0.006292442247725988,0.006600298574180682,0.008543845272335975,0.008714568980942462,0.0083400967191961,0.006435356118889235,0.009239738965568324,0.5597649438554315,0.00853396247060536,0.006957072538873796,0.00826382740928365,0.01019649683646763,0.008652025129511177,0.008627290712062977,0.008202809933580267,0.008605308641731731,0.006243803655537814,0.008613370632781867,0.0061162408362872055,0.006280546223326026,0.007512388341465697,0.0064210239310299785,0.008407843478536,0.008220122023719065,0.00836587636189254,0.009244862199589868,0.009018109134541832,0.007514171626170812,0.009039622485349308,0.008756048513997777,0.0069559788324207485,0.007205830184928578,0.007728613728532866,0.008092154045067837,0.008453266975247908,0.007875161832465193,0.008113772761838466,0.009997998649626576,0.008442730416989182,0.008069102779783007,0.006277073488797039,0.006733108581812832,0.007886044881745751,0.007930674869297044,0.007274317672710065,0.009387564718750826,0.0063577758531877734,0.006302060931997209,0.008207787809071639,0.009220145808808082,0.00846125918198706,0.007240508776373297,0.008355904919853448,0.008126081881143407,0.007148779684949543,0.0072775565362017585,0.009007188185804212,0.0070782967621045925,0.00766442274800856,0.0076208770310091725,0.008342569959251193,0.0081984699527304,0.008013770472229126,0.00840828858683194,0.008378562204854246,0.0081367524370692,0.009127955255604963,0.007303943366244645,0.0071709492947590455,0.007117509586817976,0.007151272608012233,0.008391893153224184,0.007357250821144615,0.009171208786435387,0.007579257510894979,0.006634688019784217,0.008054427804939559,0.009246883286226797,0.008344760025081381,0.00805674671212119,0.008428243461636502,0.008952879310871183,0.007315982212998924,0.008571837948479079,0.008719241234382547,0.007927170839157551,0.007663294724731935,0.0071474302252699864,0.007951477326531524,0.009357679603338581,0.009432452496497459,0.008623603265014702,0.007971778741964431,0.006613073376892832,0.006551524235690019,0.006788835595742054,0.006536780568967098,0.0073615903725858,0.008038935475952226,0.007779920543422738,0.008672969781990766,0.008712618015607514,0.008604980831103393
X03BR013,0.006228493101281065,0.006770659320863676,0.006411106688029508,0.006581510039251406,0.006466236727084023,0.007180525952780693,0.008585846803584124,0.006761052145343182,0.006202090984559833,0.006201700696763306,0.007892374292662598,0.007758649998302397,0.0072674568089343295,0.006100120048061544,0.00826238578488592,0.006221527772219864,0.007589429499441747,0.009144259357163837,0.0062937392205562655,0.006287418065416798,0.006776232801762396,0.009451804852811203,0.008847342829912648,0.009272569918986888,0.006320726462580948,0.008169192654158983,0.00853396247060536,0.5585391483517126,0.007250221860145029,0.008641973766251698,0.008434354328563745,0.009141818799841842,0.00977991669879992,0.007819487432355752,0.009810530893286078,0.006196280011844036,0.008918111692426083,0.0060238130037077895,0.006256102201212589,0.007555556541245945,0.006231334869418731,0.007763286141252958,0.008155144213816901,0.009704816666631111,0.008464982515224671,0.007375082779844165,0.007544024649127592,0.007781788152852168,0.008210758669899343,0.006805618507687985,0.008029175197175435,0.008574683363826888,0.007609823583284226,0.008327302908113333,0.008214750607623224,0.007784008754433127,0.008248887808943273,0.00929074801856337,0.008626482295358492,0.006162409221062201,0.006818847338480707,0.009459672068339904,0.007641959073883764,0.007431817472317753,0.00834675022544459,0.006265529202923836,0.006200356347890382,0.007855014724220944,0.008254017113824192,0.007644239486990662,0.007941416811779959,0.008099169248441567,0.009660764197448615,0.006867326745781797,0.008176217449623288,0.009096129570936915,0.007152416152207451,0.007500862645527834,0.00806063590449585,0.00922494483530633,0.00792495144351672,0.009571596962830272,0.008860848419151905,0.008001088448891764,0.008032235993880577,0.009084880869789227,0.008419320547933573,0.0075889343714408905,0.0075519014512606866,0.007356310414728886,0.009478215925899841,0.007500300878278916,0.009572462980146745,0.00825573876760708,0.006611015789313376,0.00774235717368028,0.007902563109810736,0.009444017868934802,0.009563149757651579,0.00964443305173809,0.007578005402321164,0.008461087530426055,0.00840466368270391,0.007974940602857597,0.00828581899817149,0.008735916280951338,0.007849773063372149,0.00961313436325232,0.009415143188953933,0.008371486295910526,0.00828086797712262,0.008431842264750706,0.006623488201177476,0.006542872323695913,0.006682312289707167,0.006539457754900783,0.007929547017577209,0.007225525525730645,0.007585540261477491,0.008999480626458483,0.007731491308378104,0.008965509887238307
X05BR001,0.008103577434766689,0.008356669435685561,0.00815249967464883,0.007969721735497405,0.008456039196643957,0.0077568635225717456,0.007736001380558103,0.00957471242536919,0.008718934038102333,0.008055784717300956,0.007156344773829053,0.007777576730428572,0.007856698288425008,0.008509094576048946,0.007274910255327735,0.008130354246585605,0.006965481159382569,0.007942205004624617,0.008626679393884711,0.00877485729601516,0.010023072733327979,0.007181424441018877,0.007363415543288928,0.0070295055526413495,0.007922944827940849,0.0069872561870385486,0.006957072538873796,0.007250221860145029,0.561634484655773,0.007377543887533916,0.006940731828038326,0.007295606845756202,0.007308814294956572,0.007582038206167171,0.0072905481835726215,0.008633634587626114,0.007070809459496044,0.008301072201612237,0.008865580997641667,0.008139984036208057,0.008022194204671242,0.007925356588109115,0.007171171011809083,0.00797696683529825,0.006929635242441242,0.007200011276458711,0.007886513202706967,0.007167703201181671,0.007045702701994878,0.00898764980790169,0.00878494967102585,0.007281080471230507,0.007066111629147474,0.007879836178642047,0.007927574391868683,0.007089254397798088,0.007005512182053791,0.007134970631127975,0.00712146801566348,0.008155457265815319,0.009238161903946579,0.0073055141003754084,0.007352932282384722,0.008410520225128976,0.007124658950291225,0.008599576661717543,0.008698410415125517,0.00727756600446026,0.006936761992699976,0.0074934712573336264,0.009474015543847684,0.007698729108142779,0.007596304688624614,0.007660493470661847,0.008599274747692027,0.006929927821095317,0.008172703727854357,0.007449600919152331,0.007496847102744855,0.007012847670541707,0.007078143602430987,0.007148008723137167,0.007342125243263551,0.007813052983309695,0.007115498367016693,0.007184386222305255,0.007676949151459276,0.008332510473203714,0.007772984551705182,0.008448539481019902,0.006919551893741876,0.008298255272583073,0.006984746180939836,0.007835880670063963,0.008621316201491359,0.007126588393998188,0.006886965760501587,0.006995554614669696,0.007360177568066862,0.00707705246151503,0.007155547171654919,0.008762599785774115,0.007048888838820936,0.007059572134676802,0.007342740459578393,0.007940186571396526,0.008647058089828151,0.007560940564453722,0.00688158305226558,0.00760508700489325,0.006947751477552826,0.007427539123337634,0.008240320225537062,0.008062592272694551,0.008135830410866466,0.00835231031711837,0.00783945203158113,0.007559246848272188,0.00726716211796814,0.0070812906004087675,0.007426698565327997,0.0069425551668600375
X05BR003,0.006289940849345463,0.006872574731777891,0.006554630103521622,0.006563100842747298,0.0065121925023290134,0.007511711885398108,0.008849709103858329,0.007258995207558943,0.006320579770109828,0.0062914101430787146,0.007473315763298509,0.0075379628261744765,0.007216067150634263,0.00623015109274893,0.007975401990026245,0.006349649751889137,0.007447699040125401,0.009718020288063896,0.006405521989697724,0.006466569536286855,0.0072037110023963485,0.008022539921932028,0.008503203487022553,0.009850967294248081,0.00635870457709537,0.007623850320210162,0.00826382740928365,0.008641973766251698,0.007377543887533916,0.5616444652590324,0.008951127751253157,0.008467676628854628,0.010011029508601967,0.007390632028316648,0.009527971180618447,0.006281437462216816,0.009672561730109027,0.006197057742896476,0.006477141596866029,0.008406851124151255,0.006335947464295979,0.007609756048282381,0.007681637837381402,0.009574798907274374,0.008152961102524144,0.007204702658658839,0.006921552336981298,0.007719812206174393,0.007903245360972849,0.006753250312554157,0.007442319117665873,0.008327216316862836,0.007340841847792101,0.007833957113581206,0.007708319750503437,0.007482205326823163,0.007430397363029969,0.008647002304526898,0.0073671792211264485,0.006240108174649423,0.007175511580780324,0.009385706455826485,0.007504709171455206,0.00824158347287804,0.008632718747070188,0.006350180629087359,0.006238363854671207,0.007295820843721957,0.008213442943572876,0.007543185781973624,0.007695162399435166,0.008741323255366399,0.009448770399375656,0.006805826820916991,0.008485580003136223,0.00851122863478834,0.008083266358955173,0.007407601943642154,0.00724052762625216,0.008339573800823747,0.007813866239640416,0.009101503103265057,0.008178275134463243,0.007666809792155858,0.00763582461911211,0.008297593143033999,0.008308688648842938,0.00845258329091158,0.00787090134485309,0.0075220263760518245,0.009178584611440914,0.007300605052250194,0.00913507543862637,0.008171601697988577,0.006552976698475994,0.007548107671191762,0.00766469388226566,0.009275577155773464,0.008484514630953144,0.009622455732038137,0.007491508123149554,0.008708359636869861,0.007750869774299297,0.007505058672920091,0.007826910644053374,0.008272158723470856,0.00873251771184367,0.008589473859157513,0.008964890834009892,0.00904666195321758,0.008354760919864514,0.007604588401128301,0.006718233978528964,0.006569290597783488,0.006590003265056696,0.006796291337239511,0.007938256633516227,0.007145951095272199,0.007398600042698541,0.00832525813189294,0.0075174966215393775,0.00826496693507828
X05BR004,0.006282303116924965,0.006576441187343345,0.006346476003685354,0.006755547598426902,0.00633394716178194,0.0070686767379243886,0.009685022253855832,0.006488682483475766,0.006148140536046485,0.006379959561767895,0.008115086030517488,0.007839792334917054,0.006896449330205175,0.00609330542574186,0.008188220043914838,0.006221191756295705,0.008121111297041626,0.008493752229146438,0.006254897007931982,0.0061905204365976145,0.0066431770621979795,0.0081679385153429,0.008539925005430335,0.009914753421007772,0.006315070626199975,0.008527717440198184,0.01019649683646763,0.008434354328563745,0.006940731828038326,0.008951127751253157,0.5603388475631367,0.009278017804424818,0.009706744487770959,0.007827846343420755,0.00836449310400203,0.0061762495842623685,0.009670444387673432,0.006008353174055959,0.006202545159332509,0.007559494231093464,0.006305659645499201,0.007797312552114973,0.00812499151427169,0.008611423308515425,0.010253903904213735,0.00821364087412435,0.007267027030554964,0.008432297498188267,0.008269866079206222,0.006974593141852385,0.00706945760135855,0.007623028110158844,0.007725430192331071,0.007593725686221164,0.007786686515037265,0.00785503110398595,0.008594930455382826,0.009172044411603613,0.008377979413947915,0.006175298348906335,0.0065946911335922915,0.00852156048575664,0.0077714531469084015,0.007124924802563404,0.009361401475463523,0.006247011929549678,0.006184031325391243,0.007807910732925694,0.008680858111356405,0.007515928146598829,0.00713667846068158,0.007965952986524907,0.008842249483552368,0.00704501013501381,0.007252032172082247,0.009677361189355641,0.006985457580178617,0.007608030788685861,0.0075398322618634925,0.009688368664052314,0.008572096059491583,0.008579189071683282,0.008696166936979412,0.008207455710499424,0.008036418102264558,0.008757603851876638,0.007372123163433725,0.007174712167971636,0.006945126620618496,0.006979060073421618,0.009865386304519438,0.007288106137908912,0.009916014392243568,0.007520387067141498,0.006570237305749448,0.007916288391959247,0.009203975756468405,0.009708483668178934,0.009080574689555893,0.009505918236691484,0.008987737816930783,0.0074024519139510095,0.009006376449491618,0.00812364500939797,0.007631125435377947,0.007848671150162708,0.007265505609088946,0.008460369922096356,0.009391097817231025,0.007811690554035723,0.009402204083691808,0.007768884179643597,0.006574972069608519,0.006446608930981932,0.007082924951788385,0.006485494410443109,0.007354860709526826,0.007256588500693446,0.007723023413298275,0.008972896326326493,0.007697310626900057,0.00933573159462095
X05BR005,0.006316967038926418,0.007344224329363656,0.006481926231410667,0.006630308854328278,0.006544689067695653,0.00800395350374221,0.008385574366189887,0.006881314311949386,0.0062864401739431384,0.0062857968638393765,0.0073983590553142065,0.007597573594103717,0.0073330157826771245,0.006189545109919384,0.00801882120085037,0.006356440912619499,0.007478027417791399,0.00938631300645601,0.006399866292482471,0.006652221703620733,0.006721691965303392,0.007998161055385956,0.008339199218013429,0.008891625082499572,0.006435417584858272,0.007769222708616145,0.008652025129511177,0.009141818799841842,0.007295606845756202,0.008467676628854628,0.009278017804424818,0.5593742158941759,0.00901042892797649,0.007498817823210886,0.009368172857154033,0.006221353035983734,0.009641027053095046,0.006128986703751147,0.006372571243609473,0.008301878709926252,0.006322127693213391,0.00825289500780426,0.007868031950760192,0.008607847400086327,0.008560050400382626,0.0075522063575503475,0.007066931622071906,0.00833438573259294,0.007999235561889534,0.006853712394978348,0.007710545080171922,0.007846241848467222,0.007344492462132328,0.008581556998433541,0.007851738693320103,0.007611233412441458,0.007452472009916155,0.009581005473959257,0.007457519480059604,0.006261911173649125,0.007061329486980032,0.008986891802964707,0.008330397889943799,0.007560671234086571,0.008068317196082274,0.0063240786311781145,0.006231046773655793,0.0074359148205672574,0.00793182204287038,0.0082632646834011,0.007996023260365493,0.008257132272377201,0.009127552404459397,0.006860268433904098,0.00803378112880028,0.008382724211525243,0.007537029007776917,0.0073522977027493715,0.007375189767489878,0.009700701687229536,0.007936688375053715,0.008948111177444703,0.010017267715941816,0.007785027123454198,0.007891382756078699,0.009297579594615912,0.00812905128721627,0.008328564294197423,0.007556362067099502,0.0074972852246867165,0.008995346423392381,0.00742765190776574,0.00948571073078382,0.007655352473884073,0.006639927357458865,0.007913163804954788,0.007721717439723035,0.009121015179352997,0.008757731135116197,0.009032385819729831,0.008170689683417423,0.008629467741306171,0.008221586449815632,0.007556812838069254,0.008758416912514989,0.007985984020718033,0.008068989840958905,0.009584432139176877,0.009227453967405663,0.009459059458409996,0.008118376945138308,0.007853372864445016,0.006680333648281892,0.0065593226405045064,0.006630185478656556,0.006560830603124434,0.008200035354233803,0.0076715624055927675,0.007922902531594906,0.008178219211023949,0.007515141740735511,0.008350914986791948
