Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
X01BR043,0.23893431,0.23476161,0.41488314,0.49265954,0.5160489,0.65353215,0.53419703,0.46652734,0.66304284,0.7431608,0.78797716,0.23466504,0.62167525,0.20307831,0.44080454,0.643975,0.7723621,0.42389244,0.2958206,0.39163202,0.5391964,0.490187,0.3723895,0.7681672,0.36957094,0.50477576,0.64063656,0.5790673,0.64048237,0.73119056,0.5281568,0.4225671,0.58871967,0.63410735,0.19882065,0.3346746,0.4287696,0.39454627,0.7006528,0.38340098,0.6446836,0.58755547,0.7221492,0.7049259,0.6812418,0.62981045,0.350891,0.35275075,0.61818105,0.70386636,0.33143008,0.5694496,0.39447647,0.22732392,0.26761138,0.47556454,0.6626142,0.38612142,0.46493495,0.6030758,0.31996226,0.68076897,0.66099125,0.47899497,0.41859388,0.708236,0.27247617,0.35766503,0.26433557,0.4274065,0.29266313,0.6336222,0.3897397,0.34019512,0.3331831,0.6408179,0.55641234,0.69062656,0.6811053,0.6718319,0.38571385,0.5935469,0.27313384,0.69163686,0.45132044,0.7874445,0.4966163,0.5789016,0.59566677,0.2652859,0.30141115,0.46552923,0.31090626,0.71412224,0.25303042,0.46906936,0.39751202,0.4166497,0.32701677,0.5288564
X03BR002,0.61722285,0.5970224,0.55029684,0.4410786,0.44379318,0.39141285,0.41520137,0.5398692,0.31110007,0.44959122,0.34220353,0.57928663,0.3056955,0.55932105,0.62886125,0.28384268,0.3977225,0.6499902,0.67620045,0.58834386,0.43487424,0.44523737,0.63208026,0.41130042,0.47155538,0.62211716,0.32791358,0.5175915,0.38675007,0.58257097,0.45251322,0.63578546,0.34235013,0.36051652,0.681329,0.67213374,0.6115842,0.43371412,0.27020824,0.6069537,0.39496464,0.32236657,0.4077067,0.31207892,0.56470394,0.3317655,0.6344903,0.6395329,0.31649953,0.33511138,0.38704193,0.55400896,0.60978764,0.5353007,0.5825759,0.7064802,0.3374281,0.71743107,0.54111004,0.2979041,0.65835786,0.30744848,0.3860398,0.6164473,0.58920693,0.31868294,0.7057351,0.6665586,0.5723238,0.56782365,0.7428217,0.3154443,0.648466,0.6662664,0.6836513,0.43471757,0.3825046,0.396458,0.4220943,0.51947045,0.4164463,0.45739555,0.45614725,0.3132849,0.41748512,0.47554237,0.5248927,0.40123034,0.48343003,0.6604062,0.72367907,0.68869525,0.57020295,0.36646712,0.61200005,0.6387304,0.5125846,0.6210762,0.58613896,0.61365056
X03BR004,0.67530245,0.58665276,0.5252503,0.6008079,0.39427683,0.3179755,0.47553295,0.42405966,0.36440596,0.3508646,0.3076111,0.5567883,0.3016607,0.61185855,0.57585645,0.41022158,0.47697508,0.630702,0.62514496,0.56275654,0.37332195,0.5521958,0.6231316,0.4474739,0.6171874,0.70257115,0.33867565,0.35638073,0.5537102,0.3773241,0.5667287,0.56057024,0.48940596,0.36385232,0.69144917,0.65083903,0.45283896,0.5069004,0.3086325,0.56062543,0.5392262,0.48118374,0.47113937,0.28631577,0.4651416,0.40924934,0.55783725,0.53987163,0.3902203,0.445009,0.59969485,0.5614851,0.5851586,0.6326374,0.62724906,0.5788295,0.41538063,0.5727387,0.516347,0.3582403,0.6161449,0.35341227,0.40128487,0.6690905,0.6642184,0.4207642,0.7776504,0.6596251,0.5751422,0.47084957,0.7432985,0.46293274,0.50499594,0.64625454,0.692593,0.3154964,0.35221836,0.33632734,0.31729147,0.5728819,0.42868906,0.4386437,0.51673186,0.31961292,0.4046131,0.59257686,0.50400686,0.37391135,0.336209,0.5743407,0.6222494,0.65287226,0.6498304,0.33235747,0.67396986,0.6611685,0.619025,0.5517239,0.44680655,0.55602485
X03BR005,0.53437316,0.6940006,0.73677135,0.5369813,0.25629234,0.29758266,0.4418488,0.57208323,0.45095187,0.37025997,0.55099905,0.32294565,0.35956132,0.5958146,0.3829418,0.3703003,0.5008795,0.74250937,0.40605456,0.33818996,0.78661376,0.721768,0.6259453,0.28585404,0.6978603,0.68411714,0.5558379,0.33786535,0.2623665,0.3296005,0.33086973,0.5380513,0.4073135,0.33273458,0.62215316,0.62935895,0.40006167,0.59990823,0.42967975,0.7205535,0.57281,0.37758836,0.6093272,0.3944909,0.352562,0.30041918,0.68329275,0.57193,0.65398234,0.6717643,0.690806,0.36636144,0.6209451,0.34430784,0.65999955,0.31379676,0.6704975,0.69535094,0.32102218,0.3903304,0.57827413,0.24651775,0.29505536,0.62445235,0.71794367,0.55931526,0.48395663,0.75483626,0.46015975,0.3016017,0.7066231,0.6217316,0.47722977,0.7459173,0.7002403,0.32684836,0.38699168,0.45294422,0.49109304,0.4294382,0.396236,0.24791303,0.71778387,0.49802685,0.24829328,0.30201295,0.22334662,0.3498609,0.5005915,0.4646157,0.7334956,0.4827325,0.7030003,0.36408275,0.4112563,0.403754,0.7020799,0.7386483,0.6700532,0.5533755
X03BR006,0.34479618,0.51906395,0.28382555,0.2544432,0.59040403,0.72332567,0.5337273,0.67358255,0.64218116,0.45154828,0.5657402,0.688629,0.6794021,0.3688053,0.2929374,0.69752777,0.21320295,0.3125075,0.3058406,0.6952152,0.6864222,0.23131976,0.31272727,0.33478576,0.27917382,0.34318185,0.71141034,0.7653821,0.6373235,0.5190952,0.6647359,0.558317,0.6834083,0.759883,0.47135437,0.22983643,0.37764847,0.5023288,0.7100646,0.27698234,0.52192485,0.7197152,0.32835478,0.49276453,0.65640646,0.44911924,0.3795476,0.3121245,0.6713712,0.6986265,0.4407081,0.76532906,0.23510015,0.29515165,0.2243712,0.39291486,0.4265805,0.39582744,0.4040159,0.6434474,0.24291524,0.73594016,0.64856154,0.19363998,0.40294787,0.44626507,0.28099853,0.31891376,0.41632646,0.7991139,0.2520951,0.67011094,0.25361413,0.32051182,0.23803085,0.81412196,0.7998016,0.8019265,0.60050124,0.48292428,0.74742395,0.64702785,0.54403853,0.6355773,0.77030087,0.33744425,0.5617587,0.77756923,0.7124901,0.42620426,0.31980532,0.41131222,0.27897108,0.81379896,0.2862064,0.2535237,0.29574406,0.19173339,0.19368489,0.22986934
X03BR010,0.6160927,0.45151705,0.52733934,0.31162712,0.6788793,0.39231658,0.32745472,0.4345048,0.29001158,0.68208134,0.25930208,0.5123955,0.3308768,0.56350106,0.7406947,0.24364565,0.40644222,0.42853418,0.6883109,0.7070252,0.26236826,0.35910085,0.6026137,0.61726075,0.2963812,0.37325633,0.33089772,0.45142394,0.39503634,0.7394826,0.35816035,0.48358256,0.29827228,0.3333959,0.66130936,0.56249225,0.69922477,0.6596352,0.25345725,0.6589196,0.44163138,0.2943735,0.29407158,0.34452707,0.6267423,0.46425337,0.627741,0.71883976,0.24679065,0.2717896,0.32894245,0.6774233,0.6804854,0.5568353,0.43225384,0.743903,0.22094949,0.5423498,0.7314483,0.4933248,0.73358876,0.4426272,0.5611578,0.7392869,0.47401553,0.2586835,0.68564206,0.5691293,0.36025715,0.41939545,0.67991996,0.27001673,0.7572558,0.5361511,0.6324682,0.4712646,0.29085553,0.3069772,0.4807656,0.4393352,0.30279404,0.66104436,0.2902822,0.27020645,0.3982145,0.4624681,0.70270884,0.38205922,0.4132747,0.7049933,0.68951374,0.66523135,0.3489324,0.3327151,0.7490386,0.71061033,0.2712377,0.7210111,0.61749697,0.70903707
X03BR011,0.60918206,0.5980954,0.5237602,0.367951,0.5263095,0.4224946,0.4769924,0.6091476,0.3584661,0.38928708,0.2875733,0.6937008,0.37054777,0.5392349,0.4942577,0.38023654,0.32474434,0.54603755,0.5047759,0.7176965,0.5332388,0.49168628,0.67296135,0.3335604,0.4690807,0.5506923,0.41245666,0.46198452,0.47764993,0.47475928,0.37968832,0.7085795,0.38829833,0.3883597,0.66421497,0.4995328,0.58196336,0.6307912,0.3658582,0.6067153,0.42479214,0.44678533,0.49114454,0.33954987,0.5091644,0.3088771,0.6147112,0.6005297,0.38596642,0.4310776,0.36504215,0.61179924,0.5017076,0.4934455,0.39658183,0.539168,0.35259032,0.62218046,0.5591425,0.426051,0.62769884,0.45261455,0.37499118,0.54735863,0.63362557,0.3128734,0.68023264,0.60134023,0.6262538,0.6148607,0.52258253,0.45383066,0.54129314,0.38417643,0.6091263,0.5511808,0.4427034,0.53053373,0.31948045,0.5998966,0.4869854,0.47977287,0.58186734,0.390951,0.61414135,0.3797344,0.56913435,0.4864872,0.587113,0.61392444,0.59125584,0.660689,0.37530336,0.43290347,0.47100028,0.61176276,0.49282008,0.6471042,0.37394112,0.49990678
X03BR013,0.52515006,0.47825712,0.718456,0.5921601,0.45580256,0.34499735,0.4037918,0.42991406,0.43617207,0.46301723,0.50333434,0.33955824,0.3955916,0.54942715,0.56988364,0.36220726,0.58093244,0.65990806,0.55269694,0.4671376,0.64975214,0.7410486,0.6481227,0.48408708,0.6233092,0.6111769,0.36726773,0.433154,0.3107164,0.55289364,0.37770766,0.40521795,0.36429146,0.34835047,0.61074185,0.5671751,0.5912918,0.59265333,0.38582534,0.7476303,0.44863358,0.34160674,0.62599146,0.4679735,0.43621942,0.37816757,0.5755066,0.6282319,0.5116639,0.37806466,0.5943327,0.43137276,0.6610721,0.47321793,0.55941993,0.65610397,0.58262646,0.71750444,0.5216345,0.36853045,0.5408869,0.28163218,0.45384538,0.6517602,0.59285593,0.5540365,0.45994067,0.60600746,0.42612213,0.33720112,0.65625256,0.39062816,0.6263659,0.6416994,0.6572419,0.35840225,0.35155898,0.43247163,0.5099442,0.3894703,0.36423036,0.36009336,0.59416837,0.45990756,0.2842574,0.56084085,0.36912608,0.3249241,0.5374977,0.5290074,0.67709553,0.5443707,0.65714175,0.33009943,0.553988,0.56179136,0.49530986,0.6182,0.6796923,0.6961883
X05BR001,0.5184954,0.34077382,0.5473889,0.7511668,0.43028024,0.4524787,0.683365,0.35494104,0.69476587,0.33467638,0.6852188,0.30685496,0.62634164,0.36808607,0.41633582,0.6631427,0.76965624,0.48001727,0.65032965,0.31375253,0.51547694,0.70289844,0.37972155,0.6999895,0.6266153,0.5669934,0.67352647,0.2891772,0.687959,0.33297098,0.533684,0.2552713,0.6329669,0.57385015,0.23012799,0.47932515,0.3566278,0.51341796,0.73993325,0.37683105,0.70211285,0.6310788,0.6887709,0.746758,0.40983745,0.7109987,0.4253087,0.48208323,0.7134439,0.69054234,0.66527164,0.31251413,0.4357078,0.5458076,0.62652147,0.38507503,0.7432063,0.30847755,0.37318912,0.6905112,0.3614688,0.5322307,0.47094423,0.560956,0.42655158,0.73642,0.32195812,0.3684622,0.47109085,0.31284547,0.48984107,0.60931164,0.37840295,0.42758742,0.42963186,0.41098797,0.44678947,0.44414228,0.62950885,0.3955729,0.6080971,0.46206543,0.5290631,0.5747693,0.34774637,0.72890437,0.3771472,0.51456094,0.30365327,0.3122742,0.27793372,0.34361583,0.6300211,0.4713934,0.42929086,0.4088229,0.68039423,0.5697893,0.6743163,0.40771368
X05BR003,0.5545255,0.5753586,0.71289575,0.6133592,0.34976038,0.40147313,0.5640228,0.45323992,0.44705534,0.43013984,0.5389497,0.34628987,0.3924232,0.50424343,0.53915906,0.3622293,0.685572,0.63116187,0.5445995,0.39354315,0.650594,0.6696492,0.6337725,0.47500765,0.71850306,0.7090261,0.51706284,0.3016266,0.31041175,0.32930866,0.36756405,0.46830294,0.33738515,0.36814886,0.4826282,0.6592332,0.40434846,0.48697364,0.43218014,0.66768754,0.49429554,0.37790886,0.63013965,0.5342539,0.35063046,0.41419247,0.59228295,0.66698974,0.5508497,0.5264911,0.6156955,0.28045648,0.64791965,0.4765963,0.6710808,0.50309664,0.68084764,0.6273861,0.44581077,0.3305165,0.6514369,0.334109,0.3992337,0.6492749,0.59271824,0.5649353,0.49736923,0.6148793,0.5851618,0.29507595,0.56829536,0.578897,0.58680904,0.7112926,0.6593919,0.33102614,0.3127914,0.41832334,0.49295288,0.50010914,0.38141766,0.27587476,0.64806,0.52456665,0.2989312,0.4916374,0.28294373,0.39932972,0.45280313,0.42735094,0.65363073,0.5347732,0.64280766,0.36766988,0.4354124,0.5859785,0.7279135,0.7348314,0.6415692,0.5694045
X05BR004,0.5426202,0.68069607,0.7755063,0.3314542,0.42910004,0.4399495,0.3536276,0.7262429,0.34890056,0.4682441,0.36663482,0.4794147,0.35307416,0.68470037,0.48925322,0.38014776,0.30055252,0.6484237,0.38185763,0.5985399,0.7692244,0.5347334,0.65926474,0.26768926,0.5018866,0.5941323,0.4397921,0.6190871,0.2884953,0.5303405,0.29995835,0.6980378,0.28283727,0.36394602,0.7308454,0.43695068,0.6271341,0.7401947,0.32139084,0.76082635,0.29745072,0.30421177,0.40082866,0.34520346,0.53809154,0.2933014,0.70290625,0.62517077,0.4870787,0.48468173,0.50285625,0.6130673,0.5131117,0.47306216,0.4220601,0.5935575,0.41480708,0.7093818,0.6220155,0.31826234,0.5832369,0.23291,0.5429478,0.5955147,0.6554867,0.32073277,0.43322372,0.7011979,0.5941325,0.51154447,0.6431079,0.5387137,0.6817144,0.6870011,0.66574425,0.54412055,0.45434827,0.5974859,0.4883484,0.52214956,0.46862665,0.31413266,0.69653124,0.5614836,0.52750766,0.20562968,0.45918825,0.37437418,0.7774626,0.65784717,0.7446603,0.5903303,0.4451545,0.42108846,0.3559538,0.50732124,0.40288198,0.6652209,0.3917969,0.60382
X05BR005,0.59026337,0.70796,0.5978333,0.4657063,0.27165598,0.4349557,0.5369518,0.41247338,0.41400415,0.32961732,0.45552987,0.6317508,0.2666107,0.5850591,0.4879378,0.5077021,0.30450046,0.68195313,0.3875754,0.5539422,0.6683356,0.4180947,0.6254778,0.24100974,0.57594514,0.6365662,0.36968234,0.48726726,0.4177489,0.353564,0.6444356,0.73726195,0.40267935,0.34864622,0.6685351,0.5439664,0.4735723,0.5189507,0.3760646,0.55807656,0.5236458,0.42009607,0.41798913,0.21346736,0.450072,0.25494516,0.49328667,0.6172348,0.5646115,0.42157292,0.558597,0.48817188,0.33261847,0.588974,0.44014782,0.3307522,0.5433316,0.6887824,0.38802323,0.31408817,0.47643775,0.42575133,0.38811275,0.49310693,0.7069909,0.46413052,0.61769223,0.420084,0.7269442,0.59226763,0.5866575,0.54188037,0.42674083,0.6464731,0.62134886,0.3562104,0.675889,0.6115887,0.31565037,0.630426,0.66265506,0.37522382,0.68209255,0.6375764,0.61170113,0.49746227,0.4113901,0.4940935,0.6318747,0.56994796,0.66841745,0.62086165,0.5146623,0.59456813,0.50102687,0.4973538,0.60629535,0.4014204,0.26581255,0.31258765
X05BR009,0.49637413,0.6586067,0.8042335,0.7110399,0.2072475,0.3293612,0.5861155,0.45017475,0.45178366,0.3839786,0.6475625,0.21319108,0.33008492,0.51342964,0.4356519,0.3764192,0.5773498,0.81513315,0.3979355,0.24347928,0.8065697,0.80816036,0.63351536,0.31861356,0.79156363,0.7638477,0.54233456,0.2580552,0.22831666,0.23943675,0.3246972,0.4960912,0.32201338,0.29631212,0.5298134,0.6456371,0.4113447,0.5243102,0.44174415,0.77344054,0.5811026,0.33682874,0.6582291,0.44583285,0.22001122,0.3063168,0.6844181,0.59283125,0.6626494,0.60219395,0.76370496,0.23578607,0.6542233,0.39439484,0.7482932,0.24081147,0.7622046,0.74521095,0.24315068,0.28045043,0.5065499,0.20145158,0.26826528,0.678972,0.7703937,0.6480926,0.45404893,0.7681917,0.53251916,0.25201154,0.74754965,0.62671494,0.4879662,0.79438585,0.7088514,0.26741993,0.31360865,0.38671285,0.51659304,0.34176055,0.4043697,0.18662241,0.75109315,0.5971581,0.19311008,0.41680413,0.18515842,0.26515284,0.458645,0.45471138,0.7173345,0.51224315,0.7970037,0.29155725,0.38856485,0.41243166,0.7376187,0.82414675,0.696327,0.561257
X05BR016,0.5250925,0.5681556,0.49956158,0.2977173,0.5994685,0.57635087,0.30962938,0.34000704,0.31475687,0.6377076,0.2745813,0.4910096,0.38853842,0.6090474,0.705382,0.28567398,0.31839204,0.29079863,0.5413332,0.59980214,0.3023498,0.26965672,0.57640535,0.51546526,0.33009145,0.3405326,0.35606575,0.44258183,0.3458352,0.7045436,0.51883477,0.61851555,0.3284792,0.3648787,0.6992885,0.53803784,0.6876364,0.57487726,0.25683102,0.4254313,0.39569813,0.27232954,0.32699257,0.2816651,0.63770056,0.4233551,0.5213627,0.63670975,0.20661317,0.27497712,0.24304411,0.7419288,0.60614467,0.6089259,0.5118595,0.6149274,0.29476652,0.5650276,0.68910074,0.38017395,0.6337297,0.56432104,0.57944167,0.5651905,0.36870992,0.2648774,0.7530501,0.42231208,0.5471345,0.49981833,0.4555894,0.24205434,0.6414616,0.5086303,0.35499194,0.52950406,0.5287005,0.3860127,0.35552442,0.6322241,0.40737268,0.64361453,0.3324793,0.3431431,0.48743922,0.46390855,0.7020924,0.46032947,0.4801023,0.6415738,0.63233626,0.6759144,0.42618966,0.43730024,0.65129507,0.64724696,0.31607944,0.57136077,0.44562533,0.5966827
X05BR026,0.55055946,0.6259413,0.663927,0.6216578,0.34045815,0.25783652,0.4475115,0.6077555,0.4802984,0.2806444,0.614735,0.4390378,0.49680114,0.64856714,0.4936452,0.34247816,0.6380754,0.6534852,0.44705382,0.28836432,0.7945091,0.726555,0.6857012,0.28570822,0.6903308,0.66276336,0.55509865,0.4225304,0.2754047,0.27173772,0.30654058,0.5516773,0.4322692,0.42538482,0.5232594,0.60633016,0.44968262,0.6270738,0.6117167,0.64260197,0.37461856,0.42051083,0.7681799,0.49554,0.4717651,0.36682472,0.7002053,0.5396773,0.6777722,0.59243405,0.60162675,0.32154092,0.423104,0.41269258,0.623388,0.44675854,0.7011946,0.72020817,0.40596488,0.35381022,0.36300197,0.27923676,0.3046194,0.46498162,0.65728164,0.55267394,0.36825618,0.57468724,0.62781405,0.32352132,0.55321693,0.54157436,0.4766701,0.6881006,0.6283997,0.33008522,0.5005927,0.5982101,0.36124018,0.70078546,0.5163407,0.28636992,0.72795755,0.6973291,0.35452548,0.498945,0.26222572,0.4355613,0.5720557,0.4844256,0.59211576,0.4274057,0.6086329,0.33790624,0.2907169,0.5418934,0.6583276,0.70021236,0.60720867,0.47116202
X05BR029,0.29660878,0.22077206,0.40770954,0.43475306,0.7034723,0.7676153,0.6246267,0.3893727,0.66610587,0.75879985,0.6324519,0.31196707,0.7059064,0.24403334,0.37400612,0.70054793,0.4327902,0.28586358,0.60249066,0.603941,0.3555404,0.49675173,0.27020735,0.784909,0.37595427,0.33387864,0.6179426,0.66595924,0.668889,0.6796596,0.626976,0.28213477,0.5981765,0.6794633,0.26687202,0.2922148,0.57819486,0.30528584,0.5153437,0.35252863,0.4484837,0.59974384,0.3049677,0.7205637,0.41989833,0.69963783,0.32490316,0.30638698,0.416112,0.3612109,0.6227136,0.62355757,0.6067835,0.3671619,0.37774417,0.60743356,0.34103173,0.33075368,0.48820856,0.6624534,0.33395442,0.63458025,0.7229289,0.4822293,0.25999957,0.5918063,0.33403167,0.5330639,0.22307251,0.65953815,0.26883066,0.59917384,0.45842856,0.28949055,0.38595533,0.72276056,0.6058952,0.67666084,0.71762925,0.3515889,0.3461025,0.65174913,0.26762685,0.502475,0.5212994,0.6583937,0.64102936,0.5250333,0.5067159,0.35225564,0.39767733,0.3357206,0.3901204,0.6722254,0.5497759,0.35676283,0.30639952,0.38364226,0.4889136,0.6228457
X05BR038,0.62654316,0.7048334,0.591952,0.5982687,0.32739425,0.40578052,0.49376476,0.57313293,0.31231233,0.33407784,0.52638304,0.6447699,0.2807884,0.6753653,0.49287528,0.50874835,0.4677431,0.660337,0.37461713,0.4925623,0.47737715,0.465414,0.656763,0.3302653,0.71080744,0.6754542,0.31036985,0.51581275,0.41937566,0.42712343,0.54490113,0.7359626,0.36492038,0.3239323,0.6379942,0.60367227,0.5101997,0.42523414,0.32965678,0.6087606,0.4343341,0.3435198,0.4651292,0.32218832,0.38764608,0.42556328,0.6458013,0.6756239,0.3888005,0.49451232,0.44653213,0.26011384,0.4503268,0.7217801,0.6780367,0.42767054,0.55936795,0.6440251,0.51022714,0.3059854,0.5869355,0.36692277,0.3558387,0.61373335,0.6712503,0.4586468,0.69003135,0.5487834,0.7273692,0.5011905,0.60055816,0.45052665,0.521263,0.60440904,0.6841713,0.27998134,0.42623395,0.3539741,0.3714992,0.57273924,0.5890964,0.40549564,0.6773585,0.6227361,0.55703014,0.33458918,0.4393412,0.36067382,0.65774256,0.5904301,0.53178084,0.50910765,0.5651028,0.34275728,0.4142894,0.5854399,0.69336176,0.42133355,0.39102927,0.49003455
X05BR042,0.29383677,0.31789333,0.29599893,0.40327874,0.5950746,0.77070534,0.6417606,0.6242794,0.7373194,0.61802053,0.6822973,0.40138057,0.7344986,0.3174166,0.33770743,0.7297909,0.37232435,0.32266235,0.4232376,0.51625365,0.57001364,0.4709946,0.24458052,0.58755267,0.43270293,0.4378571,0.6858302,0.7111068,0.6348743,0.5168803,0.616868,0.37955278,0.67600125,0.7497633,0.28979698,0.28272662,0.35881874,0.335663,0.7064797,0.31400472,0.48190022,0.6439924,0.38957995,0.6960659,0.48809952,0.6437063,0.34854987,0.2684204,0.6102581,0.6314304,0.6672627,0.61327434,0.3703723,0.30200908,0.35540667,0.36328584,0.44154644,0.34378934,0.3376645,0.6554894,0.26216257,0.63787067,0.66689825,0.27628425,0.32731563,0.6572662,0.25064203,0.4356679,0.33863845,0.6938029,0.2518907,0.7499361,0.2810278,0.27798456,0.33739278,0.74498296,0.6899389,0.7538524,0.70378226,0.42361176,0.5814029,0.6321342,0.37660894,0.6059637,0.5678964,0.43696597,0.5040158,0.6698886,0.5794345,0.3609558,0.32101244,0.24420549,0.4643007,0.7366328,0.29680973,0.28467157,0.41664827,0.30135292,0.38177806,0.40117347
X05BR043,0.30653557,0.36575246,0.36005476,0.6272235,0.5098025,0.7178204,0.7309363,0.5332987,0.7537217,0.5735596,0.73126376,0.4129648,0.6864884,0.31057847,0.33026952,0.7287721,0.54097277,0.50029117,0.36965588,0.48581466,0.57412225,0.60426927,0.29443398,0.600752,0.6523131,0.4964518,0.64568603,0.6486527,0.6634083,0.37532315,0.65137136,0.36388692,0.6699457,0.71816176,0.26175267,0.32749897,0.33346835,0.25202858,0.73739463,0.36183834,0.522541,0.6441391,0.5281266,0.7244028,0.4030448,0.6556385,0.3507076,0.27952057,0.6869999,0.60155314,0.68686813,0.38767073,0.3968416,0.282313,0.4629333,0.36507884,0.635768,0.39216208,0.32044607,0.5795722,0.30768794,0.58065546,0.6259793,0.33520097,0.45747277,0.73311156,0.27931482,0.4823467,0.40410137,0.6069062,0.30585352,0.76028097,0.3479944,0.354622,0.49325994,0.624571,0.72301775,0.7038788,0.689134,0.38850877,0.6249839,0.5286761,0.4598478,0.5921193,0.5846915,0.52124774,0.36722293,0.65015155,0.45133895,0.3171922,0.36860484,0.24091983,0.50654054,0.6919303,0.32170594,0.29915535,0.5206162,0.32240853,0.47627056,0.41147318
X05BR044,0.6559297,0.69261616,0.37838513,0.56428003,0.3594044,0.5099041,0.61308134,0.51102877,0.43018854,0.27449644,0.3966233,0.7194037,0.539181,0.63122815,0.50023234,0.6393067,0.41503146,0.31136993,0.465579,0.592918,0.19238795,0.37646103,0.59942675,0.40651166,0.47699946,0.45397797,0.5455976,0.36773324,0.69995266,0.3137502,0.628883,0.53994745,0.73340046,0.35613877,0.5649558,0.5448554,0.28665084,0.53354657,0.46925974,0.38976687,0.8219919,0.62764835,0.4274174,0.41114634,0.31262672,0.6743373,0.29507256,0.631552,0.4351539,0.6020472,0.29746646,0.5275539,0.41909218,0.7248544,0.60838306,0.22904542,0.4821741,0.2956796,0.4287274,0.74129677,0.51293457,0.7186756,0.36344588,0.43006802,0.4048095,0.48930377,0.74399596,0.22921182,0.73562574,0.48281285,0.520424,0.53156006,0.3506465,0.3231908,0.31906155,0.47509968,0.4419949,0.23437847,0.29997277,0.5050913,0.7107463,0.5510375,0.49515745,0.5713166,0.48248565,0.28687704,0.5458065,0.73530763,0.23270018,0.4699463,0.2595018,0.5173323,0.44496053,0.58462214,0.5868312,0.44065583,0.6966548,0.3693725,0.3613171,0.23179463
X05BR045,0.347421,0.50042033,0.33579183,0.3432442,0.563539,0.66579044,0.5506414,0.7010399,0.6656897,0.60379785,0.5697107,0.5800854,0.6543334,0.38537773,0.33706957,0.7364378,0.25550497,0.42610016,0.33262363,0.60798556,0.73144615,0.3877499,0.29679886,0.388843,0.36241293,0.39002973,0.6254554,0.7509496,0.6233977,0.4679591,0.59975445,0.5561341,0.64102846,0.7232396,0.48880678,0.29053077,0.3653136,0.4252159,0.6268054,0.3687845,0.41876212,0.62539977,0.34771776,0.51293194,0.49042773,0.43031418,0.4043213,0.3094677,0.62660563,0.65895826,0.621013,0.69212365,0.34306058,0.28999037,0.28213346,0.3819094,0.41314515,0.5151974,0.34497914,0.49819762,0.27640164,0.6022087,0.6296844,0.25085676,0.43829232,0.50119483,0.32714748,0.58534807,0.35822845,0.7520523,0.28909725,0.6570269,0.28404906,0.3892858,0.334407,0.7517929,0.72203016,0.7825009,0.6510788,0.50631547,0.67071533,0.6145111,0.62537646,0.7127284,0.64750767,0.3123669,0.5074788,0.6563701,0.7554615,0.37376645,0.46476614,0.31979162,0.35700276,0.7732017,0.36943886,0.26523632,0.33819276,0.26894268,0.3217383,0.35846028
X06BR003,0.44777203,0.37596178,0.60846657,0.5874341,0.6009738,0.46357465,0.52033484,0.36875182,0.5253596,0.5836619,0.46744037,0.4877629,0.48562616,0.5289091,0.5249263,0.45511132,0.5708583,0.3760896,0.6927891,0.4893318,0.24156481,0.59953994,0.48787397,0.6933664,0.48577255,0.46513104,0.54273164,0.27825576,0.5356721,0.56776196,0.4996392,0.41623402,0.57777786,0.43554503,0.47725934,0.5205276,0.57194686,0.41142935,0.46854007,0.5973463,0.6728367,0.51836526,0.5841035,0.5786532,0.4521175,0.63011163,0.37751746,0.5611247,0.46818268,0.41172552,0.58211553,0.48985893,0.5845076,0.6303879,0.51324546,0.49921012,0.45638245,0.36465552,0.4920337,0.62973046,0.7024274,0.5040459,0.5100482,0.6293724,0.35090905,0.51061124,0.67376274,0.36003983,0.4755241,0.380021,0.52397233,0.428455,0.58578306,0.3881324,0.49880683,0.43650305,0.34890497,0.3491651,0.40845746,0.5430125,0.3350763,0.48927248,0.29832396,0.41818997,0.45441255,0.6372695,0.6735685,0.3917923,0.2728062,0.5245151,0.3970282,0.56755304,0.39717007,0.36194178,0.6112871,0.6259473,0.56593376,0.6851733,0.7115764,0.46625724
